Date,Price,LTH Supply,Log Price,Log Supply,Normalized Ratio
2015-12-31,429.677153419053,10980250,2.63314226220655,1.0406122283093788,0.7310890702757615
2016-01-01,434.678006428989,10988640,2.6381676665810634,1.040943945649701,0.7263953832415704
2016-01-02,434.439877264757,10991010,2.6379296823293656,1.0410376030033075,0.7267270248468747
2016-01-03,430.136180011689,10993380,2.63360597386911,1.0411312401636834,0.7311443704675062
2016-01-04,433.44897106955,10993760,2.6369379763511533,1.0411462518389754,0.7278273796607548
2016-01-05,432.669502630041,10991860,2.636156284368435,1.0410711882730928,0.7285340080775904
2016-01-06,430.677869666862,10996450,2.634152556163593,1.0412525038631395,0.7307190518724795
2016-01-07,459.208940093513,10971260,2.6620103345194592,1.0402565072122343,0.7018652768657079
2016-01-08,454.134423728814,10948490,2.6571844229950963,1.0393542260356774,0.705788907213514
2016-01-09,449.845216247808,10949080,2.6530631064574752,1.0393776289743948,0.7099336266898524
2016-01-10,448.580216247808,10937190,2.651840115961457,1.0389057567094697,0.7106847449209457
2016-01-11,449.033059029807,11032190,2.652278316116231,1.042661732794425,0.7140025208511269
2016-01-12,441.768157218001,11070230,2.6451944085863373,1.0441566440669048,0.7225813396535004
2016-01-13,432.310645236704,11058090,2.6357959297521067,1.0436801202694124,0.7315032946902384
2016-01-14,429.823224722385,11059990,2.633289878108126,1.0437547342971802,0.7340839603619869
2016-01-15,367.823199883109,11042690,2.5656391182230416,1.0430748804449568,0.801054866394848
2016-01-16,388.071204558738,11040880,2.588911418660646,1.043003689689657,0.7777113752019438
2016-01-17,382.482086499123,11040970,2.5826110998379734,1.0430072298371875,0.7840152341721469
2016-01-18,384.865166569258,11039630,2.5853086056871124,1.0429545179900037,0.7812650164758241
2016-01-19,378.161725014611,11039820,2.577677570367996,1.042961992447163,0.7889035262520998
2016-01-20,420.622924168323,11040660,2.623892938270656,1.0429950358742057,0.7427212017764826
2016-01-21,409.298459672706,11047230,2.612040110252641,1.0432533959828674,0.754832389903159
2016-01-22,381.046459380479,11007750,2.580977930590248,1.0416985576235047,0.7843397312061897
2016-01-23,386.370602571596,10979700,2.5870040752314822,1.0405904739825158,0.7772055029239664
2016-01-24,403.446926651081,10982480,2.605786411477963,1.0407004210520818,0.7585331137470517
2016-01-25,391.986097311514,10976250,2.593270664040954,1.0404539901615109,0.7708024302934895
2016-01-26,391.142935125657,10984250,2.5923354903697167,1.0407704088231002,0.7720540226263164
2016-01-27,394.62753037405,10994290,2.596187379629989,1.0411671883090536,0.7685989128519977
2016-01-28,378.900995616599,11003810,2.578525746447405,1.0415430829295735,0.7866364406551012
2016-01-29,378.99999482291,11009900,2.578639204035667,1.0417833744081353,0.7867632745454012
2016-01-30,377.262779076564,10998840,2.5766439596164505,1.0413468844160518,0.7883220289725341
2016-01-31,366.341687609585,10993290,2.5638863417294133,1.0411276846909019,0.8008604471344214
2016-02-01,371.22343509059,10992240,2.569635385136433,1.0410862020242255,0.7950699210607255
2016-02-02,372.927631209819,11021080,2.5716245625980534,1.0422241548658788,0.7942186964407583
2016-02-03,368.098206604325,11026100,2.565963701544078,1.0424219269471002,0.8000773295759551
2016-02-04,389.723081239042,11023230,2.590756127521994,1.0423088690745843,0.775171845725523
2016-02-05,384.398413983051,11024500,2.5847815871134947,1.0423589017983728,0.7811964188578109
2016-02-06,374.631555523086,11023360,2.5736043555602213,1.042313990799318,0.7923287394120295
2016-02-07,375.153917592051,11022920,2.5742094859847087,1.0422966554872324,0.7917062736754565
2016-02-08,370.814350327294,11026070,2.56915653277387,1.042420745309696,0.796883316708759
2016-02-09,373.5116128609,11022620,2.5723041090242553,1.0422848355595211,0.7935998307081986
2016-02-10,379.082611630625,11022350,2.5787338639672885,1.042274197349524,0.7871594375551683
2016-02-11,377.639165108124,11020310,2.5770770288153746,1.0421938113393407,0.788735886696899
2016-02-12,382.294456458212,11028700,2.58239800048551,1.0425243233105386,0.7837454269979616
2016-02-13,389.598432472238,11027720,2.590617200850246,1.0424857305930852,0.7754876339157719
2016-02-14,406.150669491525,11025490,2.6086871734542374,1.0423978996879295,0.7573298304066249
2016-02-15,399.26761864699,11013150,2.601264089525209,1.0419115543901478,0.7642665690378716
2016-02-16,407.035309468147,11008400,2.609632085004161,1.0417242016542112,0.755711220822983
2016-02-17,415.324113383986,10986110,2.6183871466302064,1.0408439431428174,0.7460759006855437
2016-02-18,421.289662981882,10988670,2.624580803145353,1.0409451313120461,0.7399834323396262
2016-02-19,419.626528541204,10979280,2.622862936229977,1.0405738608536343,0.74133002879659
2016-02-20,440.195760081823,10977000,2.6436458551597735,1.04048366420627,0.7204569132194294
2016-02-21,438.718612681473,10975260,2.642186059783075,1.040414817317604,0.7218478617074617
2016-02-22,437.535295094097,10975140,2.641013092435657,1.0404100688539923,0.7230160805912682
2016-02-23,420.032592609585,10978260,2.623282990972438,1.040533512037523,0.7408696252380178
2016-02-24,423.995112507306,10973430,2.627360850405607,1.0403423976056554,0.736600651372981
2016-02-25,424.090870251315,10965210,2.627458923150222,1.0400169534752717,0.7361771344979826
2016-02-26,431.762241963764,10966430,2.635244660175657,1.0400652708166533,0.7284397148139292
2016-02-27,432.947845996493,10969700,2.636435583281477,1.0401947506261129,0.7273782715175687
2016-02-28,433.102262711864,10964940,2.6365904526762973,1.0400062595666464,0.7270349110632819
