Date,MVRV-Z Score
2017-01-29,1.900289
2017-01-30,1.91472
2017-01-31,2.105007
2017-02-01,2.174586
2017-02-02,2.247514
2017-02-03,2.267395
2017-02-04,2.334091
2017-02-05,2.248482
2017-02-06,2.275014
2017-02-07,2.386162
2017-02-08,2.37135
2017-02-09,2.084204
2017-02-10,2.131328
2017-02-11,2.185199
2017-02-12,2.158543
2017-02-13,2.125931
2017-02-14,2.168092
2017-02-15,2.169249
2017-02-16,2.25276
2017-02-17,2.32822
2017-02-18,2.328181
2017-02-19,2.31331
2017-02-20,2.422503
2017-02-21,2.567986
2017-02-22,2.555595
2017-02-23,2.770445
2017-02-24,2.73633
2017-02-25,2.594697
2017-02-26,2.701906
2017-02-27,2.737249
2017-02-28,2.703263
2017-03-01,2.841073
2017-03-02,2.954236
2017-03-03,3.033572
2017-03-04,2.941101
2017-03-05,2.955114
2017-03-06,2.960317
2017-03-07,2.766796
2017-03-08,2.446879
2017-03-09,2.593583
2017-03-10,2.23196
2017-03-11,2.517388
2017-03-12,2.71211
2017-03-13,2.720289
2017-03-14,2.734471
2017-03-15,2.763368
2017-03-16,2.453662
2017-03-17,2.059267
2017-03-18,1.654397
2017-03-19,1.862958
2017-03-20,1.924594
2017-03-21,2.187126
2017-03-22,1.907843
2017-03-23,1.872152
2017-03-24,1.529875
2017-03-25,1.648574
2017-03-26,1.624506
2017-03-27,1.909866
2017-03-28,1.911813
2017-03-29,1.887433
2017-03-30,1.876237
2017-03-31,2.025206
2017-04-01,2.046965
2017-04-02,2.098708
2017-04-03,2.229895
2017-04-04,2.212102
2017-04-05,2.182075
2017-04-06,2.382047
2017-04-07,2.360107
2017-04-08,2.326586
2017-04-09,2.421105
2017-04-10,2.404365
2017-04-11,2.45833
2017-04-12,2.399661
2017-04-13,2.239718
2017-04-14,2.238949
2017-04-15,2.237602
2017-04-16,2.225681
2017-04-17,2.279184
2017-04-18,2.306407
2017-04-19,2.324361
2017-04-20,2.405624
2017-04-21,2.436949
2017-04-22,2.416477
2017-04-23,2.430992
2017-04-24,2.445505
2017-04-25,2.51215
2017-04-26,2.557685
2017-04-27,2.712352
2017-04-28,2.702336
2017-04-29,2.723649
2017-04-30,2.791946
2017-05-01,2.956962
2017-05-02,3.026958
2017-05-03,3.192182
2017-05-04,3.23109
2017-05-05,3.17182
2017-05-06,3.295182
2017-05-07,3.122561
2017-05-08,3.613114
2017-05-09,3.69072
2017-05-10,3.863956
2017-05-11,3.993774
2017-05-12,3.542415
2017-05-13,3.759118
2017-05-14,3.78269
2017-05-15,3.572493
2017-05-16,3.612055
2017-05-17,3.741602
2017-05-18,3.980065
2017-05-19,4.169102
2017-05-20,4.378516
2017-05-21,4.328406
2017-05-22,4.373786
2017-05-23,4.849095
2017-05-24,5.249747
2017-05-25,4.883491
2017-05-26,4.70617
2017-05-27,3.978387
2017-05-28,4.475966
2017-05-29,4.604742
2017-05-30,4.224752
2017-05-31,4.555997
2017-06-01,4.787051
2017-06-02,4.959419
2017-06-03,5.098306
2017-06-04,4.974585
2017-06-05,5.351153
2017-06-06,5.779334
2017-06-07,5.26559
2017-06-08,5.453652
2017-06-09,5.389461
2017-06-10,5.606802
2017-06-11,5.682531
2017-06-12,4.809254
2017-06-13,4.855278
2017-06-14,4.142656
2017-06-15,4.027747
2017-06-16,4.159018
2017-06-17,4.565317
2017-06-18,4.159596
2017-06-19,4.318637
2017-06-20,4.624393
2017-06-21,4.354032
2017-06-22,4.425397
2017-06-23,4.383862
2017-06-24,4.057588
2017-06-25,3.878904
2017-06-26,3.687753
2017-06-27,3.906082
2017-06-28,3.951114
2017-06-29,3.868904
2017-06-30,3.635435
2017-07-01,3.522526
2017-07-02,3.744633
2017-07-03,3.791002
2017-07-04,3.872635
2017-07-05,3.859794
2017-07-06,3.821908
2017-07-07,3.553388
2017-07-08,3.660723
2017-07-09,3.536243
2017-07-10,3.110442
2017-07-11,3.096512
2017-07-12,3.205098
2017-07-13,3.121182
2017-07-14,2.828524
2017-07-15,2.335924
2017-07-16,2.164339
2017-07-17,2.809235
2017-07-18,2.9836
2017-07-19,2.868731
2017-07-20,4.043907
2017-07-21,3.678602
2017-07-22,3.994758
2017-07-23,3.806208
2017-07-24,3.781932
2017-07-25,3.336383
2017-07-26,3.241637
2017-07-27,3.506086
2017-07-28,3.708765
2017-07-29,3.481064
2017-07-30,3.506653
2017-07-31,3.657568
2017-08-01,3.34302
2017-08-02,3.234041
2017-08-03,3.39254
2017-08-04,3.470998
2017-08-05,4.157576
2017-08-06,4.070201
2017-08-07,4.308854
2017-08-08,4.303105
2017-08-09,4.09617
2017-08-10,4.218283
2017-08-11,4.586835
2017-08-12,4.912812
2017-08-13,5.195802
2017-08-14,5.544964
2017-08-15,5.201519
2017-08-16,5.490409
2017-08-17,5.300306
2017-08-18,4.878025
2017-08-19,4.897721
2017-08-20,4.696342
2017-08-21,4.484356
2017-08-22,4.568918
2017-08-23,4.632403
2017-08-24,4.87868
2017-08-25,4.866115
2017-08-26,4.792103
2017-08-27,4.744845
2017-08-28,4.744835
2017-08-29,5.026489
2017-08-30,4.940677
2017-08-31,5.107532
2017-09-01,5.307262
2017-09-02,4.741823
2017-09-03,4.737032
2017-09-04,4.302511
2017-09-05,4.379857
2017-09-06,4.56049
2017-09-07,4.537794
2017-09-08,4.071548
2017-09-09,4.02585
2017-09-10,3.880974
2017-09-11,3.781397
2017-09-12,3.685311
2017-09-13,3.269544
2017-09-14,2.351236
2017-09-15,2.984458
2017-09-16,2.984419
2017-09-17,2.971433
2017-09-18,3.471785
2017-09-19,3.232117
2017-09-20,3.171906
2017-09-21,2.770289
2017-09-22,2.760027
2017-09-23,2.963392
2017-09-24,2.814391
2017-09-25,3.111967
2017-09-26,3.05404
2017-09-27,3.462562
2017-09-28,3.408935
2017-09-29,3.342397
2017-09-30,3.555638
2017-10-01,3.593571
2017-10-02,3.569137
2017-10-03,3.437967
2017-10-04,3.29833
2017-10-05,3.401903
2017-10-06,3.438372
2017-10-07,3.509836
2017-10-08,3.689522
2017-10-09,3.87419
2017-10-10,3.790226
2017-10-11,3.853296
2017-10-12,4.533672
2017-10-13,4.740909
2017-10-14,4.898665
2017-10-15,4.72701
2017-10-16,4.749422
2017-10-17,4.497343
2017-10-18,4.445032
2017-10-19,4.539485
2017-10-20,4.833184
2017-10-21,4.815461
2017-10-22,4.715498
2017-10-23,4.512681
2017-10-24,4.044175
2017-10-25,4.253193
2017-10-26,4.397218
2017-10-27,4.213112
2017-10-28,4.168524
2017-10-29,4.581929
2017-10-30,4.471913
2017-10-31,4.756961
2017-11-01,5.010258
2017-11-02,5.267251
2017-11-03,5.353305
2017-11-04,5.514875
2017-11-05,5.38661
2017-11-06,4.927722
2017-11-07,5.001557
2017-11-08,5.271718
2017-11-09,4.86955
2017-11-10,4.323573
2017-11-11,4.010931
2017-11-12,3.437677
2017-11-13,4.064726
2017-11-14,4.095297
2017-11-15,4.675557
2017-11-16,5.143813
2017-11-17,4.961626
2017-11-18,4.961909
2017-11-19,5.10252
2017-11-20,5.255933
2017-11-21,5.015275
2017-11-22,5.094476
2017-11-23,4.873443
2017-11-24,4.945495
2017-11-25,5.328436
2017-11-26,5.720622
2017-11-27,5.962793
2017-11-28,6.006815
2017-11-29,5.780294
2017-11-30,5.845055
2017-12-01,6.395006
2017-12-02,6.37739
2017-12-03,6.488826
2017-12-04,6.6324
2017-12-05,6.636159
2017-12-06,8.140758
2017-12-07,9.947732
2017-12-08,9.071573
2017-12-09,7.973027
2017-12-10,8.061435
2017-12-11,8.751935
2017-12-12,8.817744
2017-12-13,7.989534
2017-12-14,7.849706
2017-12-15,8.313826
2017-12-16,9.222366
2017-12-17,8.721911
2017-12-18,8.339399
2017-12-19,7.4107
2017-12-20,6.587463
2017-12-21,6.035426
2017-12-22,5.235541
2017-12-23,5.490658
2017-12-24,4.955402
2017-12-25,4.931769
2017-12-26,5.71295
2017-12-27,5.445346
2017-12-28,4.823257
2017-12-29,4.908558
2017-12-30,4.041035
2017-12-31,4.487856
2018-01-01,4.225282
2018-01-02,4.803098
2018-01-03,4.871961
2018-01-04,4.834224
2018-01-05,5.66096
2018-01-06,5.621237
2018-01-07,5.12487
2018-01-08,4.481303
2018-01-09,4.18407
2018-01-10,4.276486
2018-01-11,3.571186
2018-01-12,3.814307
2018-01-13,3.980533
2018-01-14,3.706502
2018-01-15,3.6435
2018-01-16,2.682758
2018-01-17,2.556692
2018-01-18,2.589581
2018-01-19,2.665328
2018-01-20,3.226579
2018-01-21,2.634413
2018-01-22,2.333398
2018-01-23,2.379024
2018-01-24,2.532579
2018-01-25,2.483353
2018-01-26,2.429702
2018-01-27,2.54062
2018-01-28,2.646562
2018-01-29,2.434193
2018-01-30,1.946039
2018-01-31,1.981528
2018-02-01,1.562776
2018-02-02,1.469869
2018-02-03,1.614465
2018-02-04,1.242864
2018-02-05,0.675372
2018-02-06,1.050327
2018-02-07,1.009902
2018-02-08,1.258575
2018-02-09,1.440651
2018-02-10,1.384738
2018-02-11,1.205389
2018-02-12,1.536249
2018-02-13,1.378601
2018-02-14,1.759677
2018-02-15,2.010218
2018-02-16,2.035824
2018-02-17,2.391572
2018-02-18,2.124922
2018-02-19,2.391353
2018-02-20,2.420167
2018-02-21,2.094751
2018-02-22,1.829697
2018-02-23,1.935606
2018-02-24,1.743633
2018-02-25,1.707174
2018-02-26,1.984569
2018-02-27,2.112697
2018-02-28,1.966999
2018-03-01,2.201953
2018-03-02,2.22855
2018-03-03,2.382217
2018-03-04,2.385544
2018-03-05,2.402192
2018-03-06,2.059551
2018-03-07,1.755421
2018-03-08,1.532656
2018-03-09,1.521435
2018-03-10,1.331512
2018-03-11,1.60951
2018-03-12,1.467126
2018-03-13,1.471407
2018-03-14,1.112639
2018-03-15,1.131843
2018-03-16,1.174736
2018-03-17,0.985389
2018-03-18,1.103578
2018-03-19,1.236335
2018-03-20,1.372368
2018-03-21,1.36434
2018-03-22,1.299576
2018-03-23,1.321506
2018-03-24,1.258068
2018-03-25,1.194016
2018-03-26,1.094367
2018-03-27,0.968896
2018-03-28,1.007388
2018-03-29,0.700147
2018-03-30,0.601043
2018-03-31,0.63618
2018-04-01,0.593715
2018-04-02,0.681706
2018-04-03,0.829424
2018-04-04,0.590313
2018-04-05,0.599407
2018-04-06,0.531828
2018-04-07,0.637281
2018-04-08,0.684134
2018-04-09,0.583897
2018-04-10,0.616201
2018-04-11,0.664413
2018-04-12,1.023247
2018-04-13,1.026195
2018-04-14,1.057948
2018-04-15,1.182057
2018-04-16,1.070528
2018-04-17,1.010762
2018-04-18,1.111941
2018-04-19,1.145855
2018-04-20,1.352531
2018-04-21,1.357386
2018-04-22,1.331326
2018-04-23,1.375396
2018-04-24,1.635858
2018-04-25,1.338372
2018-04-26,1.482586
2018-04-27,1.376385
2018-04-28,1.506298
2018-04-29,1.523674
2018-04-30,1.458069
2018-05-01,1.397884
2018-05-02,1.440646
2018-05-03,1.636472
2018-05-04,1.611759
2018-05-05,1.644229
2018-05-06,1.567897
2018-05-07,1.472266
2018-05-08,1.42412
2018-05-09,1.449666
2018-05-10,1.354465
2018-05-11,1.130958
2018-05-12,1.153939
2018-05-13,1.22879
2018-05-14,1.20836
2018-05-15,1.141172
2018-05-16,1.084212
2018-05-17,0.976472
2018-05-18,1.042739
2018-05-19,1.040021
2018-05-20,1.140064
2018-05-21,1.09778
2018-05-22,0.957818
2018-05-23,0.784645
2018-05-24,0.803698
2018-05-25,0.751087
2018-05-26,0.715984
2018-05-27,0.720693
2018-05-28,0.641826
2018-05-29,0.765075
2018-05-30,0.737153
2018-05-31,0.774907
2018-06-01,0.789972
2018-06-02,0.831433
2018-06-03,0.853638
2018-06-04,0.777308
2018-06-05,0.822272
2018-06-06,0.836062
2018-06-07,0.841325
2018-06-08,0.826363
2018-06-09,0.802954
2018-06-10,0.518718
2018-06-11,0.558928
2018-06-12,0.447261
2018-06-13,0.375266
2018-06-14,0.491178
2018-06-15,0.411637
2018-06-16,0.445994
2018-06-17,0.431037
2018-06-18,0.521481
2018-06-19,0.532323
2018-06-20,0.540362
2018-06-21,0.528101
2018-06-22,0.298145
2018-06-23,0.339868
2018-06-24,0.331696
2018-06-25,0.367236
2018-06-26,0.316619
2018-06-27,0.3471
2018-06-28,0.251146
2018-06-29,0.379641
2018-06-30,0.434443
2018-07-01,0.433485
2018-07-02,0.520152
2018-07-03,0.482334
2018-07-04,0.510511
2018-07-05,0.495416
2018-07-06,0.519048
2018-07-07,0.568044
2018-07-08,0.558009
2018-07-09,0.543815
2018-07-10,0.420482
2018-07-11,0.446024
2018-07-12,0.37113
2018-07-13,0.390419
2018-07-14,0.407152
2018-07-15,0.439603
2018-07-16,0.566804
2018-07-17,0.778383
2018-07-18,0.796802
2018-07-19,0.827104
2018-07-20,0.777333
2018-07-21,0.805412
2018-07-22,0.800698
2018-07-23,0.909475
2018-07-24,1.143816
2018-07-25,1.07305
2018-07-26,0.971587
2018-07-27,1.060122
2018-07-28,1.064225
2018-07-29,1.075474
2018-07-30,1.053889
2018-07-31,0.897992
2018-08-01,0.853217
2018-08-02,0.83456
2018-08-03,0.78966
2018-08-04,0.648895
2018-08-05,0.659269
2018-08-06,0.625329
2018-08-07,0.554751
2018-08-08,0.399469
2018-08-09,0.502097
2018-08-10,0.357436
2018-08-11,0.420257
2018-08-12,0.421111
2018-08-13,0.404712
2018-08-14,0.379297
2018-08-15,0.410748
2018-08-16,0.418144
2018-08-17,0.51166
2018-08-18,0.455326
2018-08-19,0.486301
2018-08-20,0.411576
2018-08-21,0.480558
2018-08-22,0.443228
2018-08-23,0.495102
2018-08-24,0.557168
2018-08-25,0.572275
2018-08-26,0.552162
2018-08-27,0.602285
2018-08-28,0.687895
2018-08-29,0.665051
2018-08-30,0.641712
2018-08-31,0.661506
2018-09-01,0.71825
2018-09-02,0.749865
2018-09-03,0.739312
2018-09-04,0.773117
2018-09-05,0.579371
2018-09-06,0.477093
2018-09-07,0.451028
2018-09-08,0.375998
2018-09-09,0.397873
2018-09-10,0.414548
2018-09-11,0.410381
2018-09-12,0.428185
2018-09-13,0.486415
2018-09-14,0.487741
2018-09-15,0.49788
2018-09-16,0.488704
2018-09-17,0.407534
2018-09-18,0.435957
2018-09-19,0.451206
2018-09-20,0.490933
2018-09-21,0.576102
2018-09-22,0.563927
2018-09-23,0.562899
2018-09-24,0.519782
2018-09-25,0.467042
2018-09-26,0.483232
2018-09-27,0.556205
2018-09-28,0.537193
2018-09-29,0.524338
2018-09-30,0.531214
2018-10-01,0.517662
2018-10-02,0.500194
2018-10-03,0.485831
2018-10-04,0.513622
2018-10-05,0.527136
2018-10-06,0.515434
2018-10-07,0.520186
2018-10-08,0.533616
2018-10-09,0.528842
2018-10-10,0.507936
2018-10-11,0.389729
2018-10-12,0.401433
2018-10-13,0.403929
2018-10-14,0.399472
2018-10-15,0.487977
2018-10-16,0.495471
2018-10-17,0.489607
2018-10-18,0.474526
2018-10-19,0.469383
2018-10-20,0.486355
2018-10-21,0.488778
2018-10-22,0.486756
2018-10-23,0.48315
2018-10-24,0.489436
2018-10-25,0.486074
2018-10-26,0.48832
2018-10-27,0.490158
2018-10-28,0.489275
2018-10-29,0.441139
2018-10-30,0.444669
2018-10-31,0.456959
2018-11-01,0.470283
2018-11-02,0.47204
2018-11-03,0.466769
2018-11-04,0.496503
2018-11-05,0.490678
2018-11-06,0.503616
2018-11-07,0.523532
2018-11-08,0.49158
2018-11-09,0.466057
2018-11-10,0.473432
2018-11-11,0.4674
2018-11-12,0.462539
2018-11-13,0.445385
2018-11-14,0.213805
2018-11-15,0.213687
2018-11-16,0.201762
2018-11-17,0.204274
2018-11-18,0.223083
2018-11-19,-0.028834
2018-11-20,-0.176198
2018-11-21,-0.094917
2018-11-22,-0.174729
2018-11-23,-0.176554
2018-11-24,-0.336778
2018-11-25,-0.285025
2018-11-26,-0.363308
2018-11-27,-0.332501
2018-11-28,-0.184751
2018-11-29,-0.175517
2018-11-30,-0.262044
2018-12-01,-0.204082
2018-12-02,-0.219725
2018-12-03,-0.311016
2018-12-04,-0.303511
2018-12-05,-0.345784
2018-12-06,-0.401245
2018-12-07,-0.443679
2018-12-08,-0.430549
2018-12-09,-0.384943
2018-12-10,-0.425075
2018-12-11,-0.438498
2018-12-12,-0.412513
2018-12-13,-0.465486
2018-12-14,-0.482902
2018-12-15,-0.486113
2018-12-16,-0.481182
2018-12-17,-0.376936
2018-12-18,-0.318515
2018-12-19,-0.303762
2018-12-20,-0.178151
2018-12-21,-0.253564
2018-12-22,-0.210592
2018-12-23,-0.217185
2018-12-24,-0.183249
2018-12-25,-0.276658
2018-12-26,-0.260239
2018-12-27,-0.334011
2018-12-28,-0.22911
2018-12-29,-0.247969
2018-12-30,-0.245964
2018-12-31,-0.291221
2019-01-01,-0.24936
2019-01-02,-0.218416
2019-01-03,-0.2557
2019-01-04,-0.240384
2019-01-05,-0.2499
2019-01-06,-0.164884
2019-01-07,-0.179192
2019-01-08,-0.181243
2019-01-09,-0.177186
2019-01-10,-0.291486
2019-01-11,-0.291249
2019-01-12,-0.293001
2019-01-13,-0.329166
2019-01-14,-0.274551
2019-01-15,-0.304761
2019-01-16,-0.295519
2019-01-17,-0.283272
2019-01-18,-0.293037
2019-01-19,-0.265776
2019-01-20,-0.316072
2019-01-21,-0.316333
2019-01-22,-0.298936
2019-01-23,-0.306803
2019-01-24,-0.300931
2019-01-25,-0.302057
2019-01-26,-0.302782
2019-01-27,-0.308784
2019-01-28,-0.341763
2019-01-29,-0.353898
2019-01-30,-0.337778
2019-01-31,-0.346321
2019-02-01,-0.333418
2019-02-02,-0.327192
2019-02-03,-0.343484
2019-02-04,-0.342581
2019-02-05,-0.336708
2019-02-06,-0.3554
2019-02-07,-0.357178
2019-02-08,-0.269765
2019-02-09,-0.266647
2019-02-10,-0.259405
2019-02-11,-0.276431
2019-02-12,-0.276448
2019-02-13,-0.277163
2019-02-14,-0.28162
2019-02-15,-0.279908
2019-02-16,-0.271911
2019-02-17,-0.258346
2019-02-18,-0.174439
2019-02-19,-0.163659
2019-02-20,-0.152478
2019-02-21,-0.165025
2019-02-22,-0.145702
2019-02-23,-0.089291
2019-02-24,-0.210872
2019-02-25,-0.186501
2019-02-26,-0.195069
2019-02-27,-0.193483
2019-02-28,-0.195031
2019-03-01,-0.188593
2019-03-02,-0.188537
2019-03-03,-0.197759
2019-03-04,-0.225232
2019-03-05,-0.176349
2019-03-06,-0.171947
2019-03-07,-0.170409
2019-03-08,-0.175519
2019-03-09,-0.150897
2019-03-10,-0.152847
2019-03-11,-0.170218
2019-03-12,-0.166921
2019-03-13,-0.169075
2019-03-14,-0.167976
2019-03-15,-0.151135
2019-03-16,-0.119934
2019-03-17,-0.127786
2019-03-18,-0.126633
2019-03-19,-0.117538
2019-03-20,-0.105563
2019-03-21,-0.123836
2019-03-22,-0.120831
2019-03-23,-0.121344
2019-03-24,-0.124987
2019-03-25,-0.145901
2019-03-26,-0.142068
2019-03-27,-0.104414
2019-03-28,-0.109893
2019-03-29,-0.083485
2019-03-30,-0.082631
2019-03-31,-0.080383
2019-04-01,-0.065195
2019-04-02,0.19423
2019-04-03,0.211976
2019-04-04,0.193833
2019-04-05,0.235802
2019-04-06,0.239299
2019-04-07,0.288948
2019-04-08,0.320328
2019-04-09,0.289035
2019-04-10,0.327944
2019-04-11,0.237693
2019-04-12,0.248031
2019-04-13,0.244882
2019-04-14,0.274636
2019-04-15,0.235513
2019-04-16,0.291228
2019-04-17,0.297323
2019-04-18,0.314893
2019-04-19,0.314999
2019-04-20,0.323058
2019-04-21,0.316797
2019-04-22,0.346719
2019-04-23,0.400905
2019-04-24,0.363373
2019-04-25,0.258862
2019-04-26,0.268337
2019-04-27,0.279542
2019-04-28,0.26798
2019-04-29,0.268739
2019-04-30,0.308755
2019-05-01,0.330051
2019-05-02,0.356879
2019-05-03,0.44738
2019-05-04,0.48678
2019-05-05,0.469709
2019-05-06,0.454872
2019-05-07,0.499842
2019-05-08,0.534743
2019-05-09,0.608513
2019-05-10,0.678454
2019-05-11,1.004046
2019-05-12,0.869046
2019-05-13,1.155274
2019-05-14,1.199059
2019-05-15,1.277527
2019-05-16,1.145234
2019-05-17,0.960211
2019-05-18,0.942511
2019-05-19,1.263306
2019-05-20,1.178094
2019-05-21,1.175858
2019-05-22,1.065965
2019-05-23,1.141924
2019-05-24,1.169295
2019-05-25,1.192403
2019-05-26,1.418106
2019-05-27,1.442026
2019-05-28,1.403312
2019-05-29,1.357547
2019-05-30,1.223936
2019-05-31,1.317556
2019-06-01,1.314463
2019-06-02,1.376631
2019-06-03,1.17792
2019-06-04,1.008234
2019-06-05,1.056848
2019-06-06,1.048789
2019-06-07,1.130881
2019-06-08,1.101138
2019-06-09,0.996042
2019-06-10,1.114875
2019-06-11,1.089224
2019-06-12,1.162821
2019-06-13,1.18989
2019-06-14,1.34263
2019-06-15,1.391624
2019-06-16,1.4435
2019-06-17,1.547216
2019-06-18,1.444486
2019-06-19,1.519308
2019-06-20,1.602524
2019-06-21,1.776378
2019-06-22,1.969051
2019-06-23,1.99935
2019-06-24,2.06053
2019-06-25,2.290422
2019-06-26,2.643281
2019-06-27,2.04647
2019-06-28,2.445897
2019-06-29,2.298783
2019-06-30,1.922948
2019-07-01,1.828819
2019-07-02,1.888874
2019-07-03,2.272944
2019-07-04,2.007478
2019-07-05,1.944856
2019-07-06,2.010362
2019-07-07,2.087664
2019-07-08,2.361911
2019-07-09,2.436397
2019-07-10,2.265679
2019-07-11,1.994512
2019-07-12,2.15637
2019-07-13,1.999712
2019-07-14,1.650851
2019-07-15,1.857272
2019-07-16,1.382339
2019-07-17,1.444868
2019-07-18,1.764773
2019-07-19,1.712002
2019-07-20,1.815746
2019-07-21,1.723008
2019-07-22,1.633151
2019-07-23,1.486089
2019-07-24,1.454979
2019-07-25,1.487094
2019-07-26,1.465347
2019-07-27,1.33827
2019-07-28,1.364045
2019-07-29,1.323448
2019-07-30,1.348957
2019-07-31,1.498113
2019-08-01,1.604518
2019-08-02,1.642621
2019-08-03,1.729619
2019-08-04,1.782631
2019-08-05,2.028698
2019-08-06,1.902169
2019-08-07,2.068027
2019-08-08,2.050181
2019-08-09,2.019503
2019-08-10,1.839593
2019-08-11,1.907516
2019-08-12,1.857146
2019-08-13,1.688627
2019-08-14,1.418649
2019-08-15,1.507727
2019-08-16,1.525667
2019-08-17,1.471728
2019-08-18,1.509233
2019-08-19,1.681258
2019-08-20,1.641443
2019-08-21,1.42755
2019-08-22,1.433774
2019-08-23,1.518015
2019-08-24,1.43242
2019-08-25,1.416131
2019-08-26,1.495947
2019-08-27,1.432447
2019-08-28,1.292664
2019-08-29,1.216962
2019-08-30,1.246151
2019-08-31,1.254045
2019-09-01,1.301793
2019-09-02,1.490777
2019-09-03,1.56241
2019-09-04,1.546565
2019-09-05,1.544416
2019-09-06,1.451417
2019-09-07,1.500037
2019-09-08,1.470828
2019-09-09,1.445915
2019-09-10,1.368284
2019-09-11,1.379477
2019-09-12,1.458194
2019-09-13,1.437983
2019-09-14,1.441824
2019-09-15,1.422443
2019-09-16,1.406136
2019-09-17,1.385189
2019-09-18,1.371485
2019-09-19,1.402908
2019-09-20,1.371113
2019-09-21,1.313513
2019-09-22,1.33105
2019-09-23,1.221791
2019-09-24,0.893308
2019-09-25,0.838531
2019-09-26,0.742217
2019-09-27,0.77129
2019-09-28,0.776829
2019-09-29,0.734956
2019-09-30,0.802092
2019-10-01,0.813208
2019-10-02,0.827978
2019-10-03,0.795326
2019-10-04,0.768505
2019-10-05,0.761015
2019-10-06,0.673573
2019-10-07,0.787269
2019-10-08,0.775974
2019-10-09,0.900273
2019-10-10,0.89379
2019-10-11,0.806046
2019-10-12,0.81597
2019-10-13,0.806006
2019-10-14,0.814713
2019-10-15,0.759251
2019-10-16,0.712098
2019-10-17,0.733427
2019-10-18,0.699353
2019-10-19,0.695867
2019-10-20,0.776406
2019-10-21,0.776212
2019-10-22,0.721033
2019-10-23,0.550025
2019-10-24,0.552199
2019-10-25,0.915384
2019-10-26,1.090879
2019-10-27,1.182454
2019-10-28,1.106293
2019-10-29,1.137277
2019-10-30,1.060821
2019-10-31,1.051373
2019-11-01,1.077337
2019-11-02,1.091034
2019-11-03,1.063053
2019-11-04,1.124793
2019-11-05,1.102329
2019-11-06,1.108747
2019-11-07,1.064007
2019-11-08,0.938017
2019-11-09,0.943773
2019-11-10,1.013152
2019-11-11,0.913267
2019-11-12,0.935367
2019-11-13,0.925317
2019-11-14,0.888751
2019-11-15,0.834713
2019-11-16,0.838174
2019-11-17,0.846176
2019-11-18,0.750074
2019-11-19,0.730322
2019-11-20,0.718959
2019-11-21,0.581476
2019-11-22,0.484904
2019-11-23,0.501233
2019-11-24,0.386582
2019-11-25,0.447311
2019-11-26,0.457268
2019-11-27,0.566903
2019-11-28,0.54008
2019-11-29,0.63379
2019-11-30,0.577111
2019-12-01,0.535803
2019-12-02,0.507128
2019-12-03,0.504887
2019-12-04,0.478663
2019-12-05,0.536167
2019-12-06,0.575888
2019-12-07,0.569227
2019-12-08,0.574274
2019-12-09,0.518161
2019-12-10,0.486474
2019-12-11,0.477847
2019-12-12,0.476315
2019-12-13,0.492158
2019-12-14,0.440367
2019-12-15,0.452456
2019-12-16,0.384912
2019-12-17,0.304937
2019-12-18,0.509433
2019-12-19,0.467961
2019-12-20,0.479185
2019-12-21,0.466076
2019-12-22,0.567635
2019-12-23,0.520455
2019-12-24,0.494472
2019-12-25,0.483882
2019-12-26,0.485278
2019-12-27,0.498464
2019-12-28,0.519313
2019-12-29,0.546654
2019-12-30,0.497876
2019-12-31,0.479766
2020-01-01,0.480747
2020-01-02,0.413915
2020-01-03,0.523942
2020-01-04,0.532529
2020-01-05,0.533159
2020-01-06,0.658058
2020-01-07,0.767692
2020-01-08,0.743824
2020-01-09,0.670171
2020-01-10,0.762571
2020-01-11,0.732923
2020-01-12,0.77198
2020-01-13,0.758507
2020-01-14,0.965275
2020-01-15,0.956536
2020-01-16,0.926959
2020-01-17,0.982956
2020-01-18,0.986601
2020-01-19,0.914356
2020-01-20,0.898879
2020-01-21,0.926264
2020-01-22,0.900951
2020-01-23,0.816658
2020-01-24,0.832717
2020-01-25,0.808791
2020-01-26,0.876404
2020-01-27,0.972645
2020-01-28,1.087927
2020-01-29,1.088594
2020-01-30,1.143701
2020-01-31,1.095014
2020-02-01,1.101164
2020-02-02,1.088115
2020-02-03,1.068779
2020-02-04,1.032711
2020-02-05,1.169005
2020-02-06,1.19679
2020-02-07,1.207648
2020-02-08,1.237537
2020-02-09,1.305992
2020-02-10,1.218275
2020-02-11,1.332486
2020-02-12,1.355414
2020-02-13,1.315795
2020-02-14,1.350349
2020-02-15,1.216798
2020-02-16,1.227299
2020-02-17,1.147397
2020-02-18,1.293239
2020-02-19,1.127626
2020-02-20,1.120816
2020-02-21,1.14549
2020-02-22,1.136677
2020-02-23,1.222533
2020-02-24,1.126032
2020-02-25,1.034365
2020-02-26,0.875334
2020-02-27,0.870258
2020-02-28,0.861914
2020-02-29,0.812684
2020-03-01,0.801113
2020-03-02,0.906861
2020-03-03,0.865789
2020-03-04,0.866073
2020-03-05,0.955102
2020-03-06,0.978809
2020-03-07,0.905756
2020-03-08,0.675714
2020-03-09,0.616112
2020-03-10,0.621791
2020-03-11,0.634572
2020-03-12,-0.202861
2020-03-13,0.003797
2020-03-14,-0.132101
2020-03-15,-0.067738
2020-03-16,-0.162217
2020-03-17,-0.041282
2020-03-18,-0.047228
2020-03-19,0.18919
2020-03-20,0.183386
2020-03-21,0.184062
2020-03-22,0.083262
2020-03-23,0.275025
2020-03-24,0.356845
2020-03-25,0.332355
2020-03-26,0.35089
