Date,BTC Price,Stock/Flow,Model Variance
2019-11-09,9042.89072320281,5059.041959908014,0.5808017641677719
2019-11-10,8713.20792957335,5057.099461871213,0.5440469371943966
2019-11-11,8788.95814295734,5053.926302064765,0.5533307503766842
2019-11-12,8766.72943050848,5054.928337757385,0.5506001339985716
2019-11-13,8645.43580362361,5044.509608152575,0.5387310833824497
2019-11-14,8465.87788854471,5036.80815843231,0.5192711386815798
2019-11-15,8477.69024284044,5037.0717537054725,0.5206131236911862
2019-11-16,8505.16122326125,5029.633976733387,0.5253259685410239
2019-11-17,8183.53341350088,5026.799888219214,0.4873404384666209
2019-11-18,8116.82067258913,5023.744019059505,0.4797630584686079
2019-11-19,8076.55466008182,5014.595323813102,0.47661265314185464
2019-11-20,7612.2774880187,5011.477111688018,0.4180316984774759
2019-11-21,7277.52427323203,5010.52326639609,0.3732503779793639
2019-11-22,7324.83617855056,5003.556576664045,0.38112181504798137
2019-11-23,6943.38065604909,5003.420757621282,0.32766695210971264
2019-11-24,7139.04468597312,5000.4993938649395,0.3560411836975206
2019-11-25,7165.43773027469,5003.861798400516,0.35905917826670475
2019-11-26,7526.86381654004,4999.125128061591,0.40921554049102404
2019-11-27,7436.3363817066,4984.462893027914,0.40005265277130597
2019-11-28,7747.73804208066,4975.918501094895,0.4427909583208187
2019-11-29,7556.19372121567,4976.293196019281,0.4176823116445121
2019-11-30,7417.72720601987,4970.507390415851,0.40035077826698107
2019-12-01,7318.31252180012,4963.147560134331,0.3883396433811068
2019-12-02,7306.44623331385,4958.875864671384,0.3875779292954835
2019-12-03,7215.02034482759,4950.079098294159,0.37676145611148826
2019-12-04,7404.0867949737,4948.429320476799,0.4029619001235769
2019-12-05,7534.2083559322,4941.116884353967,0.42186236871162386
2019-12-06,7512.06140263004,4934.699094223332,0.42021821860005204
2019-12-07,7528.94026943308,4930.391574942823,0.4233358855702054
2019-12-08,7340.22745908825,4925.016515716318,0.39904220305950844
2019-12-09,7232.09178375219,4919.917901759429,0.38523647061602695
2019-12-10,7200.46444599649,4917.655226594243,0.3813136933865895
2019-12-11,7192.84902425482,4918.077344684679,0.3801696708774873
2019-12-12,7244.90372004676,4917.565513180481,0.38748469287689247
2019-12-13,7071.10709029807,4918.117052710832,0.3630913131205471
2019-12-14,7111.28666995909,4916.601051523516,0.36906574510588364
2019-12-15,6882.39579532437,4918.5335273935825,0.3359563948566553
2019-12-16,6608.96197983635,4916.069819388664,0.29591720960330115
2019-12-17,7284.6254836353,4921.048341676051,0.3922444436957786
2019-12-18,7146.16763763881,4916.290521881855,0.37402193110644966
2019-12-19,7184.21917206312,4913.135077499985,0.3799745921928981
2019-12-20,7140.29801127995,4914.132579954744,0.37363925997217606
2019-12-21,7479.40240789012,4917.21861361685,0.41940984858791097
