Date,BTC Price,Bubble Index,Google Trends,Difficulty,Transactions,Sent By Address,Tweets
2021-05-01,57787,102.28443602,136.871,23004465874893,262852,482619,99595
2021-05-02,56860,107.75980249,119.375,20608845737768,235029,412840,78756
2021-05-03,57912,106.96306546,133.043,20608845737768,286830,524379,89710
2021-05-04,55308,102.36604978,142.121,20608845737768,300643,563505,87287
2021-05-05,55872,101.44204625,138.075,20608845737768,309617,598865,93866
2021-05-06,56974,101.72644501,137.223,20608845737768,311210,626069,84935
2021-05-07,56818,101.38203636,126.983,20608845737768,307816,598170,103515
2021-05-08,58527,107.00977563,130.702,20608845737768,274520,540728,82542
2021-05-09,57981,109.07918286,136.554,20608845737768,247680,482269,62002
2021-05-10,57763,104.27623531,138.576,20608845737768,303117,585547,74446
2021-05-11,55852,98.67368299,131.857,20608845737768,311943,605733,72974
2021-05-12,55961,103.77551452,141.278,20608845737768,300280,575074,104572
2021-05-13,49849,131.98641552,338.27,23227330060563,276311,571087,249599
2021-05-14,50185,98.22279648,207.421,25046487590083,265921,539733,120644
2021-05-15,48875,90.53674227,169.969,25046487590083,231976,445070,95522
2021-05-16,47738,95.01320444,182.1,25046487590083,219303,398506,148557
2021-05-17,44336,104.55102037,259.986,25046487590083,250789,454256,184558
2021-05-18,44192,90.60903702,197.256,25046487590083,220918,417958,120021
2021-05-19,39146,149.84602962,505.899,25046487590083,263294,505047,363566
2021-05-20,39826,120.68186692,379.363,25046487590083,227927,488774,173415
2021-05-21,39137,103.0397896,294.204,25046487590083,226241,490983,185009
2021-05-22,37516,94.59992855,259.374,25046487590083,223684,415931,174133
2021-05-23,35087,100.60339374,304.794,25046487590083,194201,370608,160368
2021-05-24,37011,97.03724796,284.611,25046487590083,234629,454269,151342
2021-05-25,38084,84.68811932,224.793,25046487590083,233521,463612,107640
2021-05-26,39251,81.05212828,195.924,25046487590083,230631,467813,114558
2021-05-27,38812,74.83343317,167.874,25046487590083,213918,444499,100263
2021-05-28,36624,74.04605554,182.334,25046487590083,218192,463180,104815
2021-05-29,35265,71.67826656,174.881,25046487590083,198216,395271,98843
2021-05-30,35480,80.59977707,166.52,21214345448186,179651,347329,109381
2021-05-31,36154,77.00025385,159.077,21047730572452,226328,438660,101203
2021-06-01,36599,76.32350803,154.136,21047730572452,234419,460996,105694
2021-06-02,37295,75.47680029,151.86,21047730572452,250423,486717,92542
2021-06-03,38539,76.61627806,151.003,21047730572452,255474,510989,88708
2021-06-04,37117,82.59317406,164.596,21047730572452,236541,462360,184618
2021-06-05,36607,80.60119902,146.617,21047730572452,194449,385858,174730
2021-06-06,35953,84.33107552,157.12,21047730572452,185155,335962,211698
2021-06-07,35888,77.28128907,148.63,21047730572452,235346,439958,172116
2021-06-08,32877,83.51936935,208.864,21047730572452,246757,471786,187281
2021-06-09,34833,88.52625728,188.982,21047730572452,210785,423177,297825
2021-06-10,36990,81.42813896,165.833,21047730572452,252865,510219,192780
2021-06-11,36990,75.9713585,135.713,21047730572452,216397,444572,145724
2021-06-12,35728,71.05906007,121.405,21047730572452,222642,405772,133446
2021-06-13,36366,77.22144918,126.118,20836567779802,186966,330944,149747
2021-06-14,39660,89.64609129,160.737,19932791027263,242281,428199,173293
2021-06-15,40204,83.19637841,132.192,19932791027263,241730,443257,139190
2021-06-16,39423,78.06352062,120.196,19932791027263,252814,442342,116771
2021-06-17,38607,76.10087011,110.871,19932791027263,237595,416213,122733
2021-06-18,37005,74.73506463,113.67,19932791027263,222794,393441,125163
2021-06-19,35757,70.80732342,99.747,19932791027263,186939,336784,98521
2021-06-20,35080,73.82756758,114.277,19932791027263,167144,308785,100940
2021-06-21,33176,79.61197034,165.516,19932791027263,204945,384401,153833
2021-06-22,32011,87.96187165,217.752,19932791027263,196432,385925,153834
2021-06-23,33745,76.14982008,156.49,19932791027263,232603,419947,125027
2021-06-24,33747,70.73122175,132.941,19932791027263,233173,411788,105656
2021-06-25,33376,73.66299324,136.265,19932791027263,218135,391933,154086
2021-06-26,31488,67.62573756,122.604,19932791027263,181539,324459,105096
2021-06-27,33067,74.82821276,120.708,19932791027263,121480,255643,122259
2021-06-28,34472,71.11490174,122.94,19932791027263,220912,425476,128407
2021-06-29,35544,73.06016295,120.518,19932791027263,205526,411674,120506
2021-06-30,34930,68.91319063,109.874,19932791027263,215216,416484,110739
2021-07-01,33731,63.25375331,100.573,19932791027263,233587,461838,110932
2021-07-02,33285,63.7204765,95.593,19932791027263,188478,392516,101685
2021-07-03,34298,75.79558186,93.865,15634861856766,237336,412124,92900
2021-07-04,35271,88.91546669,93.621,14363025673660,171735,329197,85810
2021-07-05,34100,81.62148069,96.809,14363025673660,223628,394868,88486
2021-07-06,34153,79.93351316,93.197,14363025673660,228137,427151,95429
2021-07-07,34557,80.97537177,87.59,14363025673660,221104,423969,111493
2021-07-08,32896,77.7854033,95.419,14363025673660,230580,430843,108695
2021-07-09,33163,76.67503753,88.519,14363025673660,227380,430067,98121
2021-07-10,33705,79.87398672,78.841,14363025673660,187102,359242,85014
2021-07-11,33795,81.78860542,77.156,14363025673660,166019,316578,70863
2021-07-12,33701,78.91257053,88.491,14363025673660,220143,414366,98470
2021-07-13,32855,78.70990842,88.205,14363025673660,229780,406438,141201
2021-07-14,32489,75.85775576,92.291,14363025673660,236047,422466,98812
2021-07-15,32109,74.5153383,91.168,14363025673660,226106,429187,92346
2021-07-16,31750,74.17595767,91.803,14363025673660,223316,413909,86926
2021-07-17,31556,75.84773294,83.576,14348541098817,181904,339875,73357
2021-07-18,31763,81.50648556,81.711,13672594272814,160978,307130,75089
2021-07-19,31188,76.91451232,100.791,13672594272814,226633,413339,83081
2021-07-20,29837,78.69629659,124.496,13672594272814,230387,425501,102358
2021-07-21,31172,82.51517812,117.319,13672594272814,235535,426461,150305
2021-07-22,32128,80.57685542,104.271,13672594272814,230129,426408,106901
2021-07-23,32475,77.21184125,90.42,13672594272814,230995,437264,87678
2021-07-24,33847,85.42260041,91.042,13672594272814,197937,371912,97003
2021-07-25,34348,89.88253686,93.078,13672594272814,174382,322024,83272
2021-07-26,38286,108.72811969,169.303,13672594272814,261800,468668,184548
2021-07-27,37661,97.33660464,125.001,13672594272814,255051,447660,128220
2021-07-28,39851,101.88679825,119.1,13672594272814,251066,448108,133752
2021-07-29,39851,96.91505169,105.66,13672594272814,262452,459135,106512
2021-07-30,39610,94.59685893,100.997,13672594272814,255251,470116,93955
2021-07-31,41622,103.38063447,105.527,14319158983943,207190,385417,88543
2021-08-01,41514,105.5525997,100.899,14496442856349,185003,339362,103030
2021-08-02,39591,94.18265362,98.758,14496442856349,239134,428583,118549
2021-08-03,38471,88.91962089,93.233,14496442856349,246029,440469,103494
2021-08-04,38711,89.39286565,91.483,14496442856349,239460,434247,97689
2021-08-05,39416,90.29648673,92.621,14496442856349,246015,448142,95549
2021-08-06,41331,95.2340682,100.373,14496442856349,260651,468668,104769
2021-08-07,43524,109.04978443,109.229,14496442856349,212062,380343,110473
2021-08-08,44325,114.02856734,112.474,14496442856349,191465,345303,97178
2021-08-09,44866,109.82855398,121.86,14496442856349,252508,448082,121767
2021-08-10,45589,109.26491975,117.6,14496442856349,260803,460494,113397
2021-08-11,46075,109.79459477,119.824,14496442856349,262290,466829,99731
2021-08-12,44927,106.24864747,109.761,14496442856349,250810,453385,98097
2021-08-13,46133,103.52449609,109.677,15324761487407,260482,477233,98133
2021-08-14,47095,109.860767,105.016,15556093717703,208910,381246,81771
2021-08-15,46413,109.57703193,96.101,15556093717703,186057,339706,77118
2021-08-16,46913,103.89116008,104.306,15556093717703,263368,459064,99378
2021-08-17,45963,101.18315443,99.9,15556093717703,257594,457754,98097
2021-08-18,45125,99.26038439,95.466,15556093717703,247198,448133,96506
2021-08-19,45200,98.63006468,92.691,15556093717703,253293,454704,102697
2021-08-20,47750,105.0164604,107.592,15556093717703,271677,497408,113364
2021-08-21,49017,112.86505283,102.617,15556093717703,219237,393660,83918
2021-08-22,48868,115.7878264,96.934,15556093717703,190467,336240,79512
2021-08-23,49864,115.45612359,123.695,15556093717703,270539,466625,139656
2021-08-24,48904,110.91734503,113.625,15556093717703,263830,463180,119165
2021-08-25,48247,101.86565544,99.196,16431142929373,262849,460923,98782
2021-08-26,47348,94.54001507,97.548,17615033039279,258444,458555,87815
2021-08-27,47710,94.61130737,92.068,17615033039279,256667,462342,97836
2021-08-28,48876,98.33185749,82.745,17615033039279,218127,399010,79411
2021-08-29,48633,101.99590008,84.591,17615033039279,191494,345253,83476
2021-08-30,48075,95.30468746,85.879,17615033039279,250820,441399,100326
2021-08-31,47296,90.43404167,87.466,17615033039279,271019,494792,85170
2021-09-01,47671,90.69869203,86.028,17615033039279,280728,515887,103531
2021-09-02,49644,96.39945942,95.036,17615033039279,289751,532036,124469
2021-09-03,49885,96.88311112,92.314,17615033039279,283843,509448,113030
2021-09-04,50052,100.2763285,84.169,17615033039279,227577,427167,94327
2021-09-05,50328,104.65959292,86.581,17615033039279,204902,371194,91052
2021-09-06,51762,105.90599553,100.07,17615033039279,268705,459079,137763
2021-09-07,49996,118.84863121,172.619,17615033039279,276471,495844,240284
2021-09-08,46294,103.42636422,158.081,18403887482923,270341,482585,154503
2021-09-09,46406,91.19223194,113.683,18415156832118,274247,518122,104725
2021-09-10,45928,88.98981092,100.146,18415156832118,261235,483533,100785
2021-09-11,45367,88.33033201,87.076,18415156832118,218297,407878,78525
2021-09-12,45624,91.31412732,85.051,18415156832118,192544,358380,77722
2021-09-13,44807,86.66062303,93.527,18415156832118,255811,459338,103761
2021-09-14,46027,86.34889425,90.85,18415156832118,267959,491643,91267
2021-09-15,47555,89.52935426,89.096,18415156832118,268815,500251,109407
2021-09-16,47895,88.38674142,86.404,18415156832118,271087,507192,90855
2021-09-17,47571,87.5270826,81.131,18415156832118,270893,499224,101046
2021-09-18,48211,91.74309799,78.945,18415156832118,227506,424384,82649
2021-09-19,47731,92.96889996,76.559,18415156832118,200356,371685,74123
2021-09-20,44664,91.08014579,116.613,18415156832118,270069,481249,131996
2021-09-21,42474,86.26719434,115.326,18632996500114,244445,450648,101636
2021-09-22,42525,80.41087044,101.94,18997641161759,275101,482634,98217
2021-09-23,44068,82.5725946,93.862,18997641161759,268524,490755,117001
2021-09-24,43142,88.93154081,131.823,18997641161759,277417,526646,161656
2021-09-25,42569,84.2463707,100.438,18997641161759,212431,415020,97401
2021-09-26,42793,82.9649806,85.959,18997641161759,195421,379325,85595
2021-09-27,43533,80.88317044,88.775,18997641161759,255718,469864,103126
2021-09-28,41958,76.2051618,84.784,18997641161759,262140,486965,99868
2021-09-29,41870,77.79563276,84.048,18997641161759,241861,461283,110555
2021-09-30,43259,76.16240717,83.388,18997641161759,292903,546517,109580
2021-10-01,45991,86.99260318,101.095,18997641161759,276902,546456,149724
2021-10-02,47827,87.41089725,86.517,18997641161759,259773,481514,89506
2021-10-03,48014,90.70920157,80.777,18997641161759,217962,421363,97975
2021-10-04,48102,90.08029363,92.321,19009120698770,268799,502822,132624
2021-10-05,49987,91.05702511,106.829,19893045048575,312374,564604,153503
2021-10-06,52731,105.94740564,132.851,19893045048575,267618,509538,195155
2021-10-07,54374,98.14997058,117.954,19893045048575,325734,605841,129606
2021-10-08,54422,98.09301463,103.849,19893045048575,279908,540264,107673
2021-10-09,54742,99.846425,95.598,19893045048575,246039,474569,92850
2021-10-10,55138,103.56364371,90.847,19893045048575,211347,405953,91018
2021-10-11,56648,106.86266341,116.075,19893045048575,280038,517886,142028
2021-10-12,56645,104.8278086,110.807,19893045048575,274021,516478,114161
2021-10-13,56000,101.07118409,101.051,19893045048575,288747,519221,113945
2021-10-14,57661,106.02754983,109.297,19893045048575,282246,536993,130212
2021-10-15,59735,120.91809941,156.091,19893045048575,297605,575955,232707
2021-10-16,61309,118.85300004,131.638,19893045048575,269919,514921,141705
2021-10-17,60859,118.07888043,109.054,19893045048575,215723,428164,111977
2021-10-18,61801,118.01113894,131.239,19917361849676,285220,537634,140381
2021-10-19,62672,121.94605522,150.464,20082460130831,311863,569638,176844
2021-10-20,64842,139.99125063,194.172,20082460130831,291664,544445,290630
2021-10-21,64384,128.70336826,170.529,20082460130831,320595,575722,186417
2021-10-22,62236,121.46325236,146.252,20082460130831,287392,534061,147588
2021-10-23,61072,117.4995977,115.578,20082460130831,223796,456090,114275
2021-10-24,60729,116.06380046,103.186,20082460130831,211067,421347,106803
2021-10-25,62611,115.96014133,117.933,20082460130831,284498,536374,134501
2021-10-26,62362,116.04047838,126.788,20082460130831,293879,548577,125247
2021-10-27,59558,112.80442191,134.236,20082460130831,291957,546046,126449
2021-10-28,60198,110.90430154,125.469,20082460130831,295405,575719,125041
2021-10-29,61532,108.70570065,110.148,20082460130831,305562,590250,112918
2021-10-30,61625,109.81908508,96.272,20082460130831,251906,518018,91063
2021-10-31,61102,114.09296025,98.011,20286661027549,217296,431519,105589
2021-11-01,61287,102.51752827,100.875,21659344833265,293134,555504,112167
2021-11-02,62481,106.67693946,106.291,21659344833265,297244,553003,137644
2021-11-03,62829,106.46871951,103.612,21659344833265,288585,556024,127439
2021-11-04,61830,103.24399599,98.168,21659344833265,288998,558818,119426
2021-11-05,61493,102.08114415,95.561,21659344833265,285791,559028,115671
2021-11-06,60938,103.18065395,86.722,21659344833265,236079,475651,97179
2021-11-07,62105,107.62810682,87.12,21659344833265,225975,433740,103642
2021-11-08,65725,118.99044565,128.578,21659344833265,285671,531868,168461
2021-11-09,67547,121.23622533,140.727,21659344833265,335259,592771,189677
2021-11-10,66810,118.75065332,128.519,21659344833265,300876,557602,154746
2021-11-11,64900,112.25584963,113.538,21659344833265,293507,546814,131369
2021-11-12,64162,111.01555641,111.473,21659344833265,281907,534789,121364
2021-11-13,64030,112.51174873,101.194,21659344833265,238481,475630,120378
2021-11-14,64468,112.43841599,99.486,22434990744237,223859,431571,125767
2021-11-15,65132,108.93301218,107.735,22674148233453,288284,530044,137226
2021-11-16,60894,106.49778201,135.201,22674148233453,300953,556177,141774
2021-11-17,59850,102.7354263,122.803,22674148233453,290241,535018,128054
2021-11-18,59049,101.93918748,127.125,22674148233453,293723,552554,134465
2021-11-19,57169,99.15969757,122.422,22674148233453,284582,544917,150357
2021-11-20,58631,99.64413237,101.813,22674148233453,249507,480018,128237
2021-11-21,59111,102.15155955,95.376,22674148233453,222817,433492,140192
2021-11-22,57360,97.92443236,107.29,22674148233453,279024,477579,132390
2021-11-23,56882,97.56786545,114.046,22674148233453,283269,497766,128649
2021-11-24,56748,96.164744,116.541,22674148233453,298752,519078,116024
2021-11-25,58177,95.63761446,103.439,22674148233453,287366,536543,114979
2021-11-26,55921,98.46909766,130.559,22674148233453,292513,541991,146605
2021-11-27,54662,94.8071113,106.646,22674148233453,240616,450940,120878
2021-11-28,54581,96.15238789,100.147,22464723406486,213629,409089,118553
2021-11-29,57563,97.04434827,106.753,22335659268937,301154,539535,142628
2021-11-30,57338,95.41002799,108.296,22335659268937,293742,560218,116550
2021-12-01,57373,95.27719041,98.289,22335659268937,288285,538675,138996
2021-12-02,56692,91.27287005,94.268,22335659268937,313106,558192,121726
2021-12-03,55868,91.91610375,99.258,22335659268937,289971,554089,125774
2021-12-04,49075,110.33977885,222.647,22335659268937,253519,513404,196868
2021-12-05,49085,97.71841527,154.957,22335659268937,215047,418884,124214
2021-12-06,48807,92.39677638,147.834,22335659268937,284295,516034,153780
2021-12-07,50984,91.89356506,128.827,22335659268937,288189,534233,161163
2021-12-08,50293,89.66380486,114.993,22335659268937,265942,483307,152439
2021-12-09,49089,86.3508269,116.485,22335659268937,282612,498081,135187
2021-12-10,48247,84.31671479,113.88,22335659268937,271219,507953,131883
2021-12-11,48444,81.98394949,100.218,23468677477375,225582,430294,127315
2021-12-12,49536,82.4316454,95.487,24195286980614,214668,405296,140184
2021-12-13,48237,80.54905648,115.325,24195286980614,278070,497351,144296
2021-12-14,47180,81.26284155,128.051,24195286980614,278127,497983,141026
2021-12-15,48126,80.38938395,117.41,24195286980614,280962,515343,146865
2021-12-16,48590,78.70315413,103.867,24195286980614,256091,486497,123918
2021-12-17,47079,76.26621249,104.98,24195286980614,263346,474919,116145
2021-12-18,46612,75.89557765,98.576,24195286980614,239042,430895,116620
2021-12-19,47192,75.78531307,87.429,24195286980614,206570,410728,113612
2021-12-20,46424,75.00249602,105.581,24195286980614,266803,501698,124159
2021-12-21,48396,76.49684252,104.275,24195286980614,304552,548133,137590
2021-12-22,48978,76.41507545,98.103,24195286980614,288347,521764,120983
2021-12-23,49064,76.86642388,100.489,24195286980614,291647,548787,133215
2021-12-24,51034,82.02547963,103.044,24195286980614,260414,495489,122898
2021-12-25,50830,82.77039738,95.131,24242457398797,207656,420645,110526
2021-12-26,50143,80.39185117,91.851,24272331996980,198440,414081,91493
2021-12-27,51062,80.53744055,97.23,24272331996980,249400,481096,105198
2021-12-28,48887,76.98661423,101.378,24272331996980,265288,529337,118350
2021-12-29,47594,74.07069119,99.935,24272331996980,275938,532278,111906
2021-12-30,47092,74.8233543,98.683,24272331996980,244902,515166,126646
2021-12-31,47298,72.41927683,91.295,24272331996980,269391,524841,116434
2022-01-01,47103,76.03299873,89.435,24272331996980,186662,385845,93876
2022-01-02,47238,76.62611805,89.718,24272331996980,196707,402407,114214
2022-01-03,46829,76.3084323,95.765,24272331996980,234653,474622,157281
2022-01-04,46438,73.24137018,93.839,24272331996980,274397,516546,152831
2022-01-05,45916,74.51622858,105.72,24272331996980,272005,525136,149229
2022-01-06,43100,79.13664617,144.394,24272331996980,264753,519090,174937
2022-01-07,42023,79.06512831,149.039,24272331996980,255241,502311,179285
2022-01-08,41706,75.04111846,128.978,24341458814595,223776,443256,146927
2022-01-09,41902,74.57782941,123.65,24371874614346,210002,426424,139164
2022-01-10,41605,74.10514933,133.502,24371874614346,266601,510077,163362
2022-01-11,42189,71.33281325,120.248,24371874614346,277540,527215,151517
2022-01-12,43175,72.5654452,114.806,24371874614346,271794,518200,163623
2022-01-13,43433,70.61304462,105.521,24371874614346,274336,523511,155209
2022-01-14,42745,68.55696893,103.953,24371874614346,270723,527343,139135
2022-01-15,43128,66.94177104,87.333,24371874614346,234207,471726,119554
2022-01-16,43093,68.15520764,86.517,24371874614346,215976,435433,124308
2022-01-17,42545,67.06747932,92.352,24371874614346,257980,483733,137749
2022-01-18,41930,67.62259744,98.298,24371874614346,264921,494479,154438
2022-01-19,41916,66.29543275,93.059,24371874614346,270161,501062,154193
2022-01-20,42215,67.37549658,95.387,24371874614346,271096,516885,166562
2022-01-21,38697,77.3821149,183.544,26338083826988,272214,539748,213699
2022-01-22,35519,83.73355092,232.637,26643185256536,250160,486794,228883
2022-01-23,35411,71.6075678,174.02,26643185256536,203845,406488,165450
2022-01-24,35098,78.67491073,219.62,26643185256536,270562,495375,188870
2022-01-25,36508,70.30745741,167.948,26643185256536,264976,486850,179311
2022-01-26,37493,69.08321487,153.884,26643185256536,260940,488839,181781
2022-01-27,36352,63.90043776,137.765,26643185256536,255794,489295,172294
2022-01-28,37038,63.00887204,127.233,26643185256536,264455,508470,189813
2022-01-29,37817,61.16786615,110.755,26643185256536,230889,446095,156568
2022-01-30,37953,60.503355,105.431,26643185256536,207027,415353,138478
2022-01-31,37556,60.22336142,111.131,26643185256536,263267,507333,179778
2022-02-01,38555,62.59409137,115.687,26643185256536,272830,517831,188410
2022-02-02,38061,59.58099401,108.52,26643185256536,278832,515853,166251
2022-02-03,36802,57.49418171,109.826,26643185256536,265197,504207,143784
2022-02-04,38631,64.00955711,116.608,26684698822068,247816,498732,200217
2022-02-05,41523,68.83230719,119.787,26690525287406,258527,499385,204640
2022-02-06,41593,65.53423539,98.983,26690525287406,219040,426008,168851
2022-02-07,43092,72.19503184,124.556,26690525287406,261898,500810,209960
2022-02-08,43854,71.01851536,117.807,26690525287406,276696,513998,197654
2022-02-09,43922,72.39717112,115.655,26690525287406,265664,501728,235034
2022-02-10,44331,70.32669389,110.42,26690525287406,260666,507110,188566
2022-02-11,43185,65.62076926,100.295,26690525287406,258453,507448,160947
2022-02-12,42333,62.84350095,89.075,26690525287406,228002,452812,139913
2022-02-13,42336,62.19966569,81.791,26690525287406,208819,443707,146416
2022-02-14,42232,69.70975886,95.235,26690525287406,247439,460997,327624
2022-02-15,43867,67.07302178,97.288,26690525287406,273448,504487,194553
2022-02-16,43998,65.16546316,90.003,26690525287406,266632,509246,176011
2022-02-17,42666,64.56431043,95.235,27324773218057,255416,491481,200939
2022-02-18,40411,59.2090197,97.288,27967152532434,260921,500528,167864
2022-02-19,40065,57.16872812,84.991,27967152532434,220524,425693,143867
2022-02-20,38767,58.39492224,95.433,27967152532434,200391,404707,152590
2022-02-21,38507,59.11416573,104.305,27967152532434,237279,453023,170678
2022-02-22,37400,59.30917244,115.889,27967152532434,260113,482074,177978
2022-02-23,38221,56.92335934,96.913,27967152532434,251125,462873,172708
2022-02-24,36117,71.47645527,186.977,27967152532434,254007,504016,178626
2022-02-25,38813,63.77036193,128.214,27967152532434,260206,518958,193110
2022-02-26,39217,55.23619643,79.059,27967152532434,220298,440043,161648
2022-02-27,38714,56.94256334,95.996,27967152532434,211028,430686,131521
2022-02-28,39337,62.12101381,118.282,27967152532434,270764,518142,185466
2022-03-01,43632,71.17707205,131.096,27967152532434,280472,534404,211023
2022-03-02,44055,66.09873244,113.345,27967152532434,288521,537178,158660
2022-03-03,43130,62.75985152,100.726,27851682002896,268096,520480,150098
2022-03-04,40909,60.04068807,98.73,27550332084344,261962,506476,149694
2022-03-05,39056,51.9911514,69.683,27550332084344,225198,444375,121698
2022-03-06,38897,55.07885106,81.609,27550332084344,206985,409509,122650
2022-03-07,38233,56.33195894,96.81,27550332084344,255293,476456,147188
2022-03-08,38584,55.11550162,92.058,27550332084344,255623,488001,133210
2022-03-09,41317,62.79857106,103.416,27550332084344,272667,517054,189906
2022-03-10,39547,57.61301769,94.375,27550332084344,261408,506975,158285
2022-03-11,38901,54.65840183,84.704,27550332084344,252245,497448,148462
2022-03-12,38996,50.60817503,60.605,27550332084344,224992,443531,132194
2022-03-13,38776,52.70808935,70.896,27550332084344,207941,409747,121519
2022-03-14,38654,54.03979784,80.838,27550332084344,259439,485797,159575
2022-03-15,38933,54.19250473,75.876,27550332084344,263039,502677,187310
2022-03-16,40098,54.96575428,74.192,27550332084344,276235,529974,189924
2022-03-17,40722,53.37212551,73.122,27520860571022,278641,535994,135071
2022-03-18,40678,53.59690194,71.346,27452707696467,261175,519433,134534
2022-03-19,41493,54.34101013,55.89,27452707696467,242269,463699,168467
2022-03-20,41413,57.46117831,63.259,27452707696467,210393,406251,172926
2022-03-21,41100,57.32864197,68.466,27452707696467,259759,477545,211908
2022-03-22,42431,63.8450774,74.255,27452707696467,264420,499333,338732
2022-03-23,42247,58.83970964,72.46,27452707696467,264037,492109,193049
2022-03-24,43324,62.93769129,77.812,27452707696467,262844,498050,238723
2022-03-25,44274,63.41147251,77.489,27452707696467,290563,548095,255709
2022-03-26,44390,60.14525861,55.628,27452707696467,230870,440067,193514
2022-03-27,44930,64.64640151,69.528,27452707696467,218071,421737,202928
2022-03-28,47302,70.61992231,92.645,27452707696467,293145,520476,239616
2022-03-29,47546,68.65770858,81.265,27452707696467,286789,519299,234380
2022-03-30,47240,66.81035575,75.506,27452707696467,272729,485753,200360
2022-03-31,46673,61.91775972,73.171,28315874718216,279072,516129,164113
2022-04-01,45524,60.10662041,73.969,28587155782195,283964,540178,179037
2022-04-02,46450,57.74389909,52.679,28587155782195,254307,477737,153775
2022-04-03,46321,61.17899835,62.165,28587155782195,225425,421599,157596
2022-04-04,46041,59.82125275,66.577,28587155782195,274948,504316,171339
2022-04-05,46345,61.24025093,68.388,28587155782195,273285,502015,186859
2022-04-06,44634,58.93238283,70.894,28587155782195,273490,490459,170628
2022-04-07,43453,58.19771239,65.216,28587155782195,269266,498290,229396
2022-04-08,43305,57.20759471,62.504,28587155782195,266671,504813,224374
2022-04-09,42453,53.13095514,46.691,28587155782195,232639,438342,184632
2022-04-10,42755,54.94689909,54.248,28587155782195,216306,398067,155906
2022-04-11,41238,54.49628077,73.972,28587155782195,276486,490951,163866
2022-04-12,39931,51.95799366,69.035,28587155782195,278686,495067,172805
2022-04-13,40459,51.39941,65.473,28587155782195,276828,493063,156392
2022-04-14,40705,51.58582392,60.887,28351572544597,265399,490453,160735
2022-04-15,40226,50.46436608,58.966,28225928151211,254673,494926,151715
2022-04-16,40399,46.63922359,41.28,28225928151211,225352,439083,108618
2022-04-17,40318,49.55848955,49.156,28225928151211,207159,403925,120673
2022-04-18,39660,51.09167595,61.611,28225928151211,246287,462143,157955
2022-04-19,41050,51.23701256,56.895,28225928151211,273044,512936,166556
2022-04-20,41462,52.12471134,54.621,28225928151211,285495,523228,196643
2022-04-21,41706,54.64453003,57.395,28225928151211,282269,527590,244872
2022-04-22,40149,51.56524748,55.88,28225928151211,260795,505477,206254
2022-04-23,39684,46.27824967,39.68,28225928151211,234815,456027,138774
2022-04-24,39645,47.5560051,45.453,28225928151211,221821,433552,129862
2022-04-25,39226,50.03309438,59,28225928151211,277255,503467,187800
2022-04-26,39694,49.82414748,61.102,28225928151211,273157,513565,157378
2022-04-27,38810,47.05532773,56.754,28770282779728,286935,517414,167153
2022-04-28,39615,46.264795,54.773,29794407589312,275633,516188,161634
2022-04-29,39101,43.84467586,52.014,29794407589312,286413,546817,146452
2022-04-30,38509,40.27288978,39.58,29794407589312,261480,505278,119651
2022-05-01,38058,44.06595046,51.365,29794407589312,232155,454325,140890
2022-05-02,38684,43.94640514,52.919,29794407589312,272046,504178,140078
2022-05-03,38264,42.61134574,51.365,29794407589312,277745,509281,132370
2022-05-04,38809,45.5343359,51.005,29794407589312,232899,452019,151707
2022-05-05,38452,45.43225923,64.232,29794407589312,315602,552517,157763
2022-05-06,36159,43.75646916,65.899,29794407589312,286745,520385,163500
2022-05-07,35876,40.00063637,43.003,29794407589312,231480,451190,153072
2022-05-08,34566,43.04563075,63.091,29794407589312,233737,441448,172363
2022-05-09,32700,51.04010946,111.317,29794407589312,279356,515135,238816
2022-05-10,31334,48.33347526,113.573,29822970212379,279505,530233,205069
2022-05-11,30593,46.60306496,119.008,31251101365711,262538,510675,184822
2022-05-12,28537,57.12983455,183.113,31251101365711,274069,528824,203239
2022-05-13,30174,49.65129686,140.997,31251101365711,269728,543211,173856
2022-05-14,29393,35.52200224,83.008,31251101365711,290084,547133,140872
2022-05-15,30116,38.14774639,81.565,31251101365711,235311,442172,150626
2022-05-16,29997,39.93576064,86.969,31251101365711,271970,491122,196060
2022-05-17,30281,38.0810038,82.647,31251101365711,278349,510785,166609
2022-05-18,29621,34.94410167,76.582,31251101365711,262773,489016,131845
2022-05-19,29546,35.00701219,75.716,31251101365711,262357,504000,142912
2022-05-20,29822,34.38549228,70.371,31251101365711,266906,510364,147520
2022-05-21,29343,28.65341316,48.689,31251101365711,225090,440518,105572
2022-05-22,29797,33.6393494,56.308,31251101365711,208925,406903,158680
2022-05-23,30108,33.79486835,65.055,31251101365711,264946,479190,142432
2022-05-24,29312,32.88715271,66.805,31251101365711,235746,461229,126751
2022-05-25,29758,30.64002518,57.408,30705864440302,288698,536971,121921
2022-05-26,29457,31.97201092,61.154,29897409688834,262226,497151,111074
2022-05-27,28904,30.79409682,63.171,29897409688834,270315,535878,103966
2022-05-28,28888,27.39924138,43.864,29897409688834,226646,455136,88240
2022-05-29,29144,29.81800208,49.911,29897409688834,207710,411266,91398
2022-05-30,30589,33.7878755,58.087,29897409688834,271665,491646,132114
2022-05-31,31711,34.93838193,60.105,29897409688834,276127,528798,125285
2022-06-01,31096,32.81844955,55.35,29897409688834,272029,533129,117717
2022-06-02,30043,30.44648161,50.965,29897409688834,264776,515625,110093
