Date,bmo Index
2014-05-18,-0.5195807939421705
2014-05-19,-0.5164901355595181
2014-05-20,-0.4118653132309247
2014-05-21,-0.39904979088821024
2014-05-22,-0.3157499916850619
2014-05-23,-0.328812900611343
2014-05-24,-0.31695854523906064
2014-05-25,-0.21912792941356307
2014-05-26,-0.1970253325519106
2014-05-27,-0.22095775826827357
2014-05-28,-0.2047075884085766
2014-05-29,-0.22559329713407072
2014-05-30,-0.12620188381054487
2014-05-31,-0.1118211371933045
2014-06-01,-0.10580091743346118
2014-06-02,-0.04600980659641385
2014-06-03,-0.02763960793649802
2014-06-04,-0.0743045882266721
2014-06-05,-0.03556487199386256
2014-06-06,-0.05572336573401574
2014-06-07,-0.03865233916767133
2014-06-08,-0.032695266972046215
2014-06-09,-0.04806589821502097
2014-06-10,-0.045128418176329774
2014-06-11,-0.09617142258678539
2014-06-12,-0.20658956785716312
2014-06-13,-0.163166088517938
2014-06-14,-0.2111708768825815
2014-06-15,-0.16648416471944394
2014-06-16,-0.17431512959421383
2014-06-17,-0.13819383509441954
2014-06-18,-0.13724818400436462
2014-06-19,-0.16284472278407108
2014-06-20,-0.17141863709036623
2014-06-21,-0.1707759460871376
2014-06-22,-0.14992024311168498
2014-06-23,-0.1746831994286862
2014-06-24,-0.2077192328124967
2014-06-25,-0.23704322561637517
2014-06-26,-0.19673711862474547
2014-06-27,-0.1538125274897888
2014-06-28,-0.17214634490388805
2014-06-29,-0.15134831289847347
2014-06-30,-0.07248194947278297
2014-07-01,-0.0664388715496084
2014-07-02,-0.0385308636219495
2014-07-03,-0.03915814525726674
2014-07-04,-0.06686888721109444
2014-07-05,-0.052141877985714846
2014-07-06,-0.04019001084309565
2014-07-07,-0.04804870330217304
2014-07-08,-0.040399315174490254
2014-07-09,-0.04364147307698357
2014-07-10,-0.050163716485047166
2014-07-11,-0.0205766595285327
2014-07-12,-0.019641288969473578
2014-07-13,-0.03980072243629282
2014-07-14,-0.0701507951510005
2014-07-15,-0.06944907052120633
2014-07-16,-0.09211121837600275
2014-07-17,-0.08350321515946209
2014-07-18,-0.0714978839974399
2014-07-19,-0.07429656488669557
2014-07-20,-0.08131878276158981
2014-07-21,-0.08705458844848647
2014-07-22,-0.09101248234375509
2014-07-23,-0.0881745381321651
2014-07-24,-0.119495778494879
2014-07-25,-0.12223045613167471
2014-07-26,-0.14010624683462752
2014-07-27,-0.15207603413591533
2014-07-28,-0.16075074376458928
2014-07-29,-0.17419159996750117
2014-07-30,-0.22567770522729977
2014-07-31,-0.19231002740120076
2014-08-01,-0.1641879023690552
2014-08-02,-0.18508070405909038
2014-08-03,-0.19397275065670014
2014-08-04,-0.19592973341957606
2014-08-05,-0.21748150763846344
2014-08-06,-0.2141352376037648
2014-08-07,-0.20976734156770183
2014-08-08,-0.20216358301054882
2014-08-09,-0.2008522824043183
2014-08-10,-0.19659284566075122
2014-08-11,-0.23169690724189554
2014-08-12,-0.24488622637827143
2014-08-13,-0.2847470409884969
2014-08-14,-0.38502422821085225
2014-08-15,-0.40538077964491553
2014-08-16,-0.36033578933855714
2014-08-17,-0.42594074139823696
2014-08-18,-0.49480499193883354
2014-08-19,-0.45675625051730245
2014-08-20,-0.3974209357790624
2014-08-21,-0.3934923405826958
2014-08-22,-0.40958949880400164
2014-08-23,-0.4584352503596836
2014-08-24,-0.43372316990408283
2014-08-25,-0.4451922470494387
2014-08-26,-0.42335506978649734
2014-08-27,-0.43155604109185197
2014-08-28,-0.4471928923856262
2014-08-29,-0.44347308675657465
2014-08-30,-0.46485349741736426
2014-08-31,-0.5258179962973161
2014-09-01,-0.5417644416295664
2014-09-02,-0.5523415114399115
2014-09-03,-0.5576432030331083
2014-09-04,-0.526955272224854
2014-09-05,-0.5579387000756365
2014-09-06,-0.5553988223065884
2014-09-07,-0.5622043718614578
2014-09-08,-0.581392593819116
2014-09-09,-0.5641443729308031
2014-09-10,-0.5508143649581686
2014-09-11,-0.5501192340140656
2014-09-12,-0.5592610446564054
2014-09-13,-0.5529333099537526
2014-09-14,-0.5623033533865776
2014-09-15,-0.5759407465834878
2014-09-16,-0.5947226393684119
2014-09-17,-0.6263184726289055
2014-09-18,-0.7033201364938412
2014-09-19,-0.7957415245367296
2014-09-20,-0.7538988820554892
2014-09-21,-0.7877265173154897
2014-09-22,-0.7959235327730562
2014-09-23,-0.6808301840342592
2014-09-24,-0.7256933581546554
2014-09-25,-0.7667149297271328
2014-09-26,-0.7779260900131133
2014-09-27,-0.7900122539475806
2014-09-28,-0.8714095775231067
2014-09-29,-0.8767451560416639
2014-09-30,-0.8295812776082021
2014-10-01,-0.8520104440679701
2014-10-02,-0.8818344279843964
2014-10-03,-0.9377349104077397
2014-10-04,-1.0495767923960553
2014-10-05,-1.0650287337599083
2014-10-06,-1.0444897381482372
2014-10-07,-1.0236955015156992
2014-10-08,-0.9494524461518634
2014-10-09,-0.9200364763921034
2014-10-10,-0.9361659989452066
2014-10-11,-0.9295649845177358
2014-10-12,-0.8692112096313137
2014-10-13,-0.8255488034372235
2014-10-14,-0.7917403187437007
2014-10-15,-0.8146570332800085
2014-10-16,-0.8509330302623915
2014-10-17,-0.8505213051653763
2014-10-18,-0.8276377613174272
2014-10-19,-0.8385636069150465
2014-10-20,-0.8689853323480818
2014-10-21,-0.8626715435514463
2014-10-22,-0.8821257118462027
2014-10-23,-0.9755520990054715
2014-10-24,-0.9823608466153294
2014-10-25,-1.0278120291523938
2014-10-26,-1.0125428595927808
2014-10-27,-1.0296951512123806
2014-10-28,-1.0196204920533818
2014-10-29,-1.096151222104545
2014-10-30,-1.0591426247201943
2014-10-31,-1.0872914193818672
2014-11-01,-1.1370209819684445
2014-11-02,-1.1414557201848592
2014-11-03,-1.1403178054710987
2014-11-04,-1.1280826207750785
2014-11-05,-1.1027822671086527
2014-11-06,-1.0665669865602925
2014-11-07,-1.100814846839429
2014-11-08,-1.0968483084973182
2014-11-09,-1.0412698558136682
2014-11-10,-1.0519432975683207
2014-11-11,-1.049264180872317
2014-11-12,-0.8908970312770107
2014-11-13,-0.9095063836719682
2014-11-14,-0.9782869585123206
2014-11-15,-1.057395261349752
2014-11-16,-1.0203951762344459
2014-11-17,-1.0307937669022404
2014-11-18,-1.0844463298096136
2014-11-19,-1.1013990175772062
2014-11-20,-1.1948467551215365
2014-11-21,-1.2349172187781141
2014-11-22,-1.2508633270066118
2014-11-23,-1.2377766849091751
2014-11-24,-1.2484942879643914
2014-11-25,-1.2751802851012664
2014-11-26,-1.3124638505992545
2014-11-27,-1.3392688975990423
2014-11-28,-1.337352089783884
2014-11-29,-1.3560123020092534
2014-11-30,-1.3729834432399328
2014-12-01,-1.389274108510182
2014-12-02,-1.3869307500398178
2014-12-03,-1.4100480875895283
2014-12-04,-1.4333667656840108
2014-12-05,-1.417387807953415
2014-12-06,-1.4175861321805088
2014-12-07,-1.396684312964035
2014-12-08,-1.427024615694433
2014-12-09,-1.4516485554443257
2014-12-10,-1.4613464695302727
2014-12-11,-1.4501948911517721
2014-12-12,-1.4260561044804745
2014-12-13,-1.4251962061594
2014-12-14,-1.4084657519449244
2014-12-15,-1.4500152975303635
2014-12-16,-1.5220179228895618
2014-12-17,-1.5380308428768183
2014-12-18,-1.5606694637712002
2014-12-19,-1.5211315427716874
2014-12-20,-1.4629808436767315
2014-12-21,-1.4897574899288482
2014-12-22,-1.4335033754182949
2014-12-23,-1.4009971939447534
2014-12-24,-1.4437617164421317
2014-12-25,-1.4481078946310881
2014-12-26,-1.4260788230272017
2014-12-27,-1.4786560436074432
2014-12-28,-1.4819358226795014
2014-12-29,-1.5136356165036946
2014-12-30,-1.527342414226732
2014-12-31,-1.494250529122547
2015-01-01,-1.5249188613698874
2015-01-02,-1.5236038959089453
2015-01-03,-1.6569949550584364
2015-01-04,-1.7504235646826638
2015-01-05,-1.7039662268870144
2015-01-06,-1.720769105122797
2015-01-07,-1.738981446204703
2015-01-08,-1.7115335184527771
2015-01-09,-1.6750480400875671
2015-01-10,-1.7528875616304176
2015-01-11,-1.7951648474326112
2015-01-12,-1.7880427864503208
2015-01-13,-1.9824891872187926
2015-01-14,-2.3040019225521045
2015-01-15,-2.073404856756021
2015-01-16,-2.09483470566422
2015-01-17,-2.142539946972658
2015-01-18,-2.0709497179132756
2015-01-19,-2.0446935564375117
2015-01-20,-2.0697006876039024
2015-01-21,-1.9531045245001324
2015-01-22,-1.9134187127123106
2015-01-23,-1.8975390265006702
2015-01-24,-1.8010942915710844
2015-01-25,-1.7607565243947216
2015-01-26,-1.6510628643714347
2015-01-27,-1.677672198806974
2015-01-28,-1.8025545829600724
2015-01-29,-1.796009102785371
2015-01-30,-1.8262102484897964
2015-01-31,-1.8803308195632022
2015-02-01,-1.8321103691585696
2015-02-02,-1.7812683765322168
2015-02-03,-1.8352855870292457
2015-02-04,-1.8397456700831183
2015-02-05,-1.8942887326846936
2015-02-06,-1.858776321895438
2015-02-07,-1.818046719693999
2015-02-08,-1.8367386460743185
2015-02-09,-1.8454032686382444
2015-02-10,-1.839091020744429
2015-02-11,-1.8355683946973793
2015-02-12,-1.808178897155044
2015-02-13,-1.7232797842206913
2015-02-14,-1.6090269325614757
2015-02-15,-1.7082305179589659
2015-02-16,-1.703277118309961
2015-02-17,-1.6405095916188497
2015-02-18,-1.6665462920782874
2015-02-19,-1.6370519737109717
2015-02-20,-1.6123263726059531
2015-02-21,-1.6072008462897323
2015-02-22,-1.6440714499539892
2015-02-23,-1.623329289160182
2015-02-24,-1.6175213823189105
2015-02-25,-1.6167357574683607
2015-02-26,-1.6140920035690984
2015-02-27,-1.5256944816732005
2015-02-28,-1.5242626516217395
2015-03-01,-1.4919954323017666
2015-03-02,-1.402022620453814
2015-03-03,-1.3608503937803058
2015-03-04,-1.4100239933794858
2015-03-05,-1.3956602317943942
2015-03-06,-1.409066722621776
2015-03-07,-1.3922348773585624
2015-03-08,-1.4002296144084876
2015-03-09,-1.345205285562188
2015-03-10,-1.330948818053053
2015-03-11,-1.3057106898443358
2015-03-12,-1.3016958256440354
2015-03-13,-1.336792983317538
2015-03-14,-1.3418867404505268
2015-03-15,-1.3206520753387472
2015-03-16,-1.3020620593231729
2015-03-17,-1.3219584397307882
2015-03-18,-1.4478076716209125
2015-03-19,-1.4291269793728087
2015-03-20,-1.424545296724559
2015-03-21,-1.4294237949514312
2015-03-22,-1.3947493980590877
2015-03-23,-1.4000398285590676
2015-03-24,-1.4947557846415975
2015-03-25,-1.4851239804227407
2015-03-26,-1.4692756053033569
2015-03-27,-1.474870553616725
2015-03-28,-1.4397292291664079
2015-03-29,-1.4849720236510937
2015-03-30,-1.4548432643338423
2015-03-31,-1.4646298061643543
2015-04-01,-1.4382218734746257
2015-04-02,-1.3980379581901237
2015-04-03,-1.3809677098134734
2015-04-04,-1.380945078709262
2015-04-05,-1.338066143584811
2015-04-06,-1.3544910893161668
2015-04-07,-1.3620125260694276
2015-04-08,-1.3984026169402248
2015-04-09,-1.401415469122648
2015-04-10,-1.4415356102541415
2015-04-11,-1.4331994158924481
2015-04-12,-1.433587745164594
2015-04-13,-1.4919086111342068
2015-04-14,-1.521426359052259
2015-04-15,-1.4978266140873617
2015-04-16,-1.4832082840446246
2015-04-17,-1.5167932241606805
2015-04-18,-1.531966636852068
2015-04-19,-1.5381855769866806
2015-04-20,-1.535674840202633
2015-04-21,-1.4855148552510495
2015-04-22,-1.4961501353382802
2015-04-23,-1.477327494852927
2015-04-24,-1.497237292865311
2015-04-25,-1.5180487786968448
2015-04-26,-1.5447583422378428
2015-04-27,-1.504112679792699
2015-04-28,-1.509560543309913
2015-04-29,-1.5034927066255173
2015-04-30,-1.440554698343572
2015-05-01,-1.4551252918877473
2015-05-02,-1.4399526297177545
2015-05-03,-1.4059678760304044
2015-05-04,-1.4031112316539605
2015-05-05,-1.415158975164759
2015-05-06,-1.446023094587078
2015-05-07,-1.4017413265648864
2015-05-08,-1.3622482844615833
2015-05-09,-1.3659061341027476
2015-05-10,-1.3736615518402073
2015-05-11,-1.3692103473115464
2015-05-12,-1.3685603506109394
2015-05-13,-1.3932460430223523
2015-05-14,-1.3885034439626915
2015-05-15,-1.3850226936493848
2015-05-16,-1.393281878802894
2015-05-17,-1.3907049227715085
2015-05-18,-1.406139296235085
2015-05-19,-1.4154549571130146
2015-05-20,-1.401270469708325
2015-05-21,-1.3985323137126628
2015-05-22,-1.3786948115598996
2015-05-23,-1.3909246504139587
2015-05-24,-1.3888525623325987
2015-05-25,-1.4136176991057698
2015-05-26,-1.4271072489617023
2015-05-27,-1.4363492042421269
2015-05-28,-1.4418878621646534
2015-05-29,-1.4535775219235467
2015-05-30,-1.4711498561085927
2015-05-31,-1.4999785958298975
2015-06-01,-1.544730577135847
2015-06-02,-1.5384063058137298
2015-06-03,-1.5452704619400364
2015-06-04,-1.5645474457841546
2015-06-05,-1.5666386508671635
2015-06-06,-1.5725230767777063
2015-06-07,-1.5829871564590428
2015-06-08,-1.55306224571536
2015-06-09,-1.5516297531314862
2015-06-10,-1.5501161813322253
2015-06-11,-1.5404634410313442
2015-06-12,-1.535017701094958
2015-06-13,-1.505127216076167
2015-06-14,-1.5008120944454433
2015-06-15,-1.4676132818930308
2015-06-16,-1.3809347122177527
2015-06-17,-1.3803478018289583
2015-06-18,-1.3709628862572407
2015-06-19,-1.3879632575085283
2015-06-20,-1.376333049431461
2015-06-21,-1.3808119149716351
2015-06-22,-1.3636139258431106
2015-06-23,-1.376668103961456
2015-06-24,-1.397713160173355
2015-06-25,-1.381733040073298
2015-06-26,-1.3736489338764462
2015-06-27,-1.3247905778693516
2015-06-28,-1.3358721087256158
2015-06-29,-1.2911480263463386
2015-06-30,-1.254152041675145
2015-07-01,-1.2766939247012854
2015-07-02,-1.2956539372773674
2015-07-03,-1.29011587036407
2015-07-04,-1.2717226909089467
2015-07-05,-1.2129718935277094
2015-07-06,-1.2243897693417916
2015-07-07,-1.2399934764341656
2015-07-08,-1.2117758244615566
2015-07-09,-1.2113552772294238
2015-07-10,-1.1260608444098343
2015-07-11,-1.0884850766243706
2015-07-12,-0.9970722751648222
2015-07-13,-1.073158182626686
2015-07-14,-1.0918805390867772
2015-07-15,-1.09568160221219
2015-07-16,-1.1247415588911875
2015-07-17,-1.1165108828017758
2015-07-18,-1.1305098613291586
2015-07-19,-1.1405550655347854
2015-07-20,-1.1194656638030844
2015-07-21,-1.1313554243650847
2015-07-22,-1.1264909167568424
2015-07-23,-1.1274011534653363
2015-07-24,-1.0706304227720207
2015-07-25,-1.0658896485835005
2015-07-26,-1.0422943910074587
2015-07-27,-1.0315136420918245
2015-07-28,-1.0207446910435058
2015-07-29,-1.0369659383044776
2015-07-30,-1.0401344176160559
2015-07-31,-1.050608954293966
2015-08-01,-1.063344167107482
2015-08-02,-1.0595051812545724
2015-08-03,-1.0660957467931933
2015-08-04,-1.0455778803229656
2015-08-05,-1.0604670742347542
2015-08-06,-1.0758197651359223
2015-08-07,-1.0714936305095417
2015-08-08,-1.157339787030961
2015-08-09,-1.1278324255686047
2015-08-10,-1.1412589583226895
2015-08-11,-1.1086027741073665
2015-08-12,-1.1285930890404074
2015-08-13,-1.141540938213217
2015-08-14,-1.1318990868373966
2015-08-15,-1.142554266293463
2015-08-16,-1.1550123121195623
2015-08-17,-1.158825810296806
2015-08-18,-1.3403830904023157
2015-08-19,-1.3073450135915219
2015-08-20,-1.2588471164413209
2015-08-21,-1.272179182495337
2015-08-22,-1.2860912710200094
2015-08-23,-1.3024604195919507
2015-08-24,-1.40694380899761
2015-08-25,-1.3320904076682512
2015-08-26,-1.3151625861595744
2015-08-27,-1.3196000605469522
2015-08-28,-1.2840719939765073
2015-08-29,-1.2884372676048828
2015-08-30,-1.2932118022971595
2015-08-31,-1.2780066867256665
2015-09-01,-1.286839827276849
2015-09-02,-1.2748597616080608
2015-09-03,-1.2810743516560132
2015-09-04,-1.2541356567117008
2015-09-05,-1.2238888241234287
2015-09-06,-1.193275754395752
2015-09-07,-1.1865057439396645
2015-09-08,-1.165353294992388
2015-09-09,-1.191626637566506
2015-09-10,-1.1880183825669637
2015-09-11,-1.1742076322360329
2015-09-12,-1.2003861328280008
2015-09-13,-1.2283145392743053
2015-09-14,-1.2258505847769916
2015-09-15,-1.2293970913930774
2015-09-16,-1.2349599747711328
2015-09-17,-1.2146918972085676
2015-09-18,-1.208901102323476
2015-09-19,-1.2135592060663773
2015-09-20,-1.2121126456401503
2015-09-21,-1.2285611410303905
2015-09-22,-1.1997531281135068
2015-09-23,-1.1966611556104287
2015-09-24,-1.16788595339546
2015-09-25,-1.1595279802237184
2015-09-26,-1.16024288323299
2015-09-27,-1.1675818586026852
2015-09-28,-1.1295672868171014
2015-09-29,-1.13772547415844
2015-09-30,-1.1343137339612819
2015-10-01,-1.1231591021137557
2015-10-02,-1.116205830689637
2015-10-03,-1.103954013158451
2015-10-04,-1.0987505063163368
2015-10-05,-1.0830289310493733
2015-10-06,-1.0446431760136485
2015-10-07,-1.0557765795002036
2015-10-08,-1.0504426637402067
2015-10-09,-1.0383146261781344
2015-10-10,-1.027892091892757
2015-10-11,-1.0110977357591415
2015-10-12,-1.027841417751651
2015-10-13,-1.015137626683691
2015-10-14,-1.0058991203692367
2015-10-15,-1.0051860870572815
2015-10-16,-0.9668161138883269
2015-10-17,-0.9187482249687864
2015-10-18,-0.9597857373066596
2015-10-19,-0.959970090726377
2015-10-20,-0.9281959599783205
2015-10-21,-0.9370210408213995
2015-10-22,-0.8977981477366923
2015-10-23,-0.8799566996160069
2015-10-24,-0.8540501159283459
2015-10-25,-0.8462797667344568
2015-10-26,-0.8272826405784378
2015-10-27,-0.7857452420682763
2015-10-28,-0.7368797953441757
2015-10-29,-0.686145832456725
2015-10-30,-0.6213916284548724
2015-10-31,-0.6851487056620398
2015-11-01,-0.6117166706049338
2015-11-02,-0.4728134462210521
2015-11-03,-0.32382360754135675
2015-11-04,-0.301717191795587
2015-11-05,-0.36715202633348687
2015-11-06,-0.40256592576358885
2015-11-07,-0.35798203321069944
2015-11-08,-0.39944118625795133
2015-11-09,-0.3807990661215843
2015-11-10,-0.5493768230137667
2015-11-11,-0.6655918476010841
2015-11-12,-0.5610682468940649
2015-11-13,-0.5809701718818332
2015-11-14,-0.6089202081753389
2015-11-15,-0.6741300426351525
2015-11-16,-0.6370487496624339
2015-11-17,-0.6233411898203617
2015-11-18,-0.6301546161224177
2015-11-19,-0.6656804978227356
2015-11-20,-0.6835787306738024
2015-11-21,-0.6613209400496665
2015-11-22,-0.6677377965904291
2015-11-23,-0.6702450175348635
2015-11-24,-0.6825108849954373
2015-11-25,-0.6471581816577378
2015-11-26,-0.551762606799681
2015-11-27,-0.5297431607829937
2015-11-28,-0.5333204116449811
2015-11-29,-0.4763528505001722
2015-11-30,-0.45503637511383055
2015-12-01,-0.5034304844229083
2015-12-02,-0.5139776979317722
2015-12-03,-0.5063893293807693
2015-12-04,-0.49951314663644064
2015-12-05,-0.41056171640575645
2015-12-06,-0.4115485849953249
2015-12-07,-0.3864201527768569
2015-12-08,-0.3092892023583075
2015-12-09,-0.30309910264463247
2015-12-10,-0.30403213213023605
2015-12-11,-0.17665551183852593
2015-12-12,-0.22199788437975235
2015-12-13,-0.2287692804661331
2015-12-14,-0.191935199788715
2015-12-15,-0.12774345278459787
2015-12-16,-0.15440450675484926
2015-12-17,-0.14468235354926018
2015-12-18,-0.1214399433503467
2015-12-19,-0.12217189815016877
2015-12-20,-0.17688553429025655
2015-12-21,-0.19192698941350061
2015-12-22,-0.19929213156808973
2015-12-23,-0.17538832859960796
2015-12-24,-0.1374113127940601
2015-12-25,-0.13916173464015405
2015-12-26,-0.2620611651230446
2015-12-27,-0.2529150393514914
2015-12-28,-0.25481230006266
2015-12-29,-0.21847462244573923
2015-12-30,-0.23735494318036007
2015-12-31,-0.22673271015217283
2016-01-01,-0.21367901908679715
2016-01-02,-0.21183125294620148
2016-01-03,-0.22264099875762122
2016-01-04,-0.20869102747176027
2016-01-05,-0.2042481248658977
2016-01-06,-0.2124509818594576
2016-01-07,-0.11818265754665244
2016-01-08,-0.12565830419450075
2016-01-09,-0.13478302668095593
2016-01-10,-0.13404070155107659
2016-01-11,-0.13323336902653254
2016-01-12,-0.1757236015781075
2016-01-13,-0.1828427123494734
2016-01-14,-0.18656198928411635
2016-01-15,-0.4127516232981793
2016-01-16,-0.309665524767016
2016-01-17,-0.3344978291960794
2016-01-18,-0.305569929519686
2016-01-19,-0.33157434957773824
2016-01-20,-0.17563323474458817
2016-01-21,-0.2106720668644626
2016-01-22,-0.30686104154144106
2016-01-23,-0.29782535441391444
2016-01-24,-0.2449938480890061
2016-01-25,-0.29363400463952016
2016-01-26,-0.2971703608768567
2016-01-27,-0.2989735200048872
2016-01-28,-0.3628745051424358
2016-01-29,-0.36835161758281365
2016-01-30,-0.3748673112292359
2016-01-31,-0.4134819401509059
2016-02-01,-0.39523822261647823
2016-02-02,-0.385850015312627
2016-02-03,-0.3985785622631632
2016-02-04,-0.31899255392949555
2016-02-05,-0.33183455315478594
2016-02-06,-0.3599418830081073
2016-02-07,-0.3533192627062068
2016-02-08,-0.3747578691138557
2016-02-09,-0.3678710375039026
2016-02-10,-0.34067402923924184
2016-02-11,-0.34344243200020375
2016-02-12,-0.32677499409711186
2016-02-13,-0.2967794543073272
2016-02-14,-0.24180816327675636
2016-02-15,-0.2715128789896638
2016-02-16,-0.24207323618217813
2016-02-17,-0.2163635354517685
2016-02-18,-0.19651634355330372
2016-02-19,-0.1995279462000735
2016-02-20,-0.15343329823175383
2016-02-21,-0.14051146399433698
2016-02-22,-0.13875425211623374
2016-02-23,-0.1967653124176303
2016-02-24,-0.1835551300796499
2016-02-25,-0.1842138917639544
2016-02-26,-0.16034560561005462
2016-02-27,-0.15605459671389277
2016-02-28,-0.16176056347971826
2016-02-29,-0.15096124248295023
2016-03-01,-0.16547421612586785
2016-03-02,-0.2160132898759313
2016-03-03,-0.22643677617185554
2016-03-04,-0.27725118440866653
2016-03-05,-0.3180006804950732
2016-03-06,-0.3035160085693981
2016-03-07,-0.28247244158161056
2016-03-08,-0.2931126988472942
2016-03-09,-0.2922785193731702
2016-03-10,-0.28351773919699685
2016-03-11,-0.2741770987120281
2016-03-12,-0.30882111667679324
2016-03-13,-0.3021415295216989
2016-03-14,-0.29519985072279376
2016-03-15,-0.2958073389663075
2016-03-16,-0.2938662951911336
2016-03-17,-0.28557992115477887
2016-03-18,-0.31201285024898867
2016-03-19,-0.30535607710363943
2016-03-20,-0.2953208291258863
2016-03-21,-0.29236418719160034
2016-03-22,-0.27335776399697076
2016-03-23,-0.26612075108341093
2016-03-24,-0.2765981458592498
2016-03-25,-0.26197019820785145
2016-03-26,-0.2574900113850244
2016-03-27,-0.22672748764034698
2016-03-28,-0.23267925561424202
2016-03-29,-0.2506684172802845
2016-03-30,-0.2587966264059923
2016-03-31,-0.25047582233319016
2016-04-01,-0.24552593409044682
2016-04-02,-0.23791752961232604
2016-04-03,-0.23987359264478594
2016-04-04,-0.24247542971903613
2016-04-05,-0.23608209926437737
2016-04-06,-0.24157364491048905
2016-04-07,-0.2448356985788768
2016-04-08,-0.25293544753905467
2016-04-09,-0.2505641159235988
2016-04-10,-0.23780877889974433
2016-04-11,-0.23000955464477701
2016-04-12,-0.21414555020466844
2016-04-13,-0.2135406725650509
2016-04-14,-0.20314284375953667
2016-04-15,-0.18208007321046252
2016-04-16,-0.1679769732562365
2016-04-17,-0.17909860614891696
2016-04-18,-0.17357079436199788
2016-04-19,-0.14703336594630925
2016-04-20,-0.12726391032989381
2016-04-21,-0.0994581483210282
2016-04-22,-0.11187993646197983
2016-04-23,-0.0887181070051719
2016-04-24,-0.06761842630128478
2016-04-25,-0.05942993720330878
2016-04-26,-0.041749641917748825
2016-04-27,-0.12109020732151031
2016-04-28,-0.09662232946249918
2016-04-29,-0.07663902136039835
2016-04-30,-0.09064265219951446
2016-05-01,-0.08979051074458316
2016-05-02,-0.12133704244818291
2016-05-03,-0.10930900158810525
2016-05-04,-0.12308161388639897
2016-05-05,-0.12239752346363877
2016-05-06,-0.08743671965941033
2016-05-07,-0.08696860774367123
2016-05-08,-0.08800440813477436
2016-05-09,-0.0818021818651252
2016-05-10,-0.1188883198710976
2016-05-11,-0.11300164512663671
2016-05-12,-0.11067748430532826
2016-05-13,-0.10693027507741837
2016-05-14,-0.10537540495877398
2016-05-15,-0.09715435452912755
2016-05-16,-0.11990392700833966
2016-05-17,-0.12398467293665436
2016-05-18,-0.11991640396319057
2016-05-19,-0.17378824987690714
2016-05-20,-0.1536913059644203
2016-05-21,-0.15351472165662444
2016-05-22,-0.17202242350613756
2016-05-23,-0.1613643261090792
2016-05-24,-0.16168088048677223
2016-05-25,-0.1457153798328339
2016-05-26,-0.13864260585767657
2016-05-27,-0.08800483023175446
2016-05-28,0.0681301121173362
2016-05-29,0.06966191261856661
2016-05-30,0.10002955865699137
2016-05-31,0.10547222818806097
2016-06-01,0.12093879885721015
2016-06-02,0.13508861509540232
2016-06-03,0.22547473262184933
2016-06-04,0.24012887313594544
2016-06-05,0.24557073640793198
2016-06-06,0.2745479077807493
2016-06-07,0.25970039991704663
2016-06-08,0.2720972734673529
2016-06-09,0.2574049762328308
2016-06-10,0.2622383158444652
2016-06-11,0.32668618897788654
2016-06-12,0.4695207775780347
2016-06-13,0.536142555703969
2016-06-14,0.4934161132342506
2016-06-15,0.5174307601260297
2016-06-16,0.6502715523868854
2016-06-17,0.6176820193209771
2016-06-18,0.6251085607199516
2016-06-19,0.6427430757455823
2016-06-20,0.5351916721684582
2016-06-21,0.42877191409013743
2016-06-22,0.2591693238479778
2016-06-23,0.321164579263304
2016-06-24,0.401229490205631
2016-06-25,0.38943292187013884
2016-06-26,0.30835884000199615
2016-06-27,0.3534609248241103
2016-06-28,0.3294303623958387
2016-06-29,0.30401861499346106
2016-06-30,0.3794982316461499
2016-07-01,0.3856147210505066
2016-07-02,0.43657822957174425
2016-07-03,0.3465897782431926
2016-07-04,0.387440172471483
2016-07-05,0.35766556972660923
2016-07-06,0.37211792773433716
2016-07-07,0.28883045916521355
2016-07-08,0.33909341777890706
2016-07-09,0.31278340498629775
2016-07-10,0.29246172749200045
2016-07-11,0.28384617561709047
2016-07-12,0.3077725050398967
2016-07-13,0.2794276928588279
2016-07-14,0.2875226423649194
2016-07-15,0.2974617831113023
2016-07-16,0.2884261518418691
2016-07-17,0.3248979555723587
2016-07-18,0.31677606877697223
2016-07-19,0.31926232802323384
2016-07-20,0.30645227715953344
2016-07-21,0.307334727661421
2016-07-22,0.27592657158147804
2016-07-23,0.2846346536802659
2016-07-24,0.2870099910235762
2016-07-25,0.27351558827765177
2016-07-26,0.2627692744115286
2016-07-27,0.264041880489645
2016-07-28,0.2554827577423559
2016-07-29,0.25785840374258634
2016-07-30,0.2503440086065059
2016-07-31,0.1843204883647661
2016-08-01,0.1255079509860973
2016-08-02,-0.03725810444194776
2016-08-03,0.03439689446185488
2016-08-04,0.06441981808932803
2016-08-05,0.045836814768406176
2016-08-06,0.07194181792470555
2016-08-07,0.07882248060774734
2016-08-08,0.07452430929323509
2016-08-09,0.06623668519908726
2016-08-10,0.08842196712441586
2016-08-11,0.07471151667377916
2016-08-12,0.07968808435986044
2016-08-13,0.0763368821527476
2016-08-14,0.04510797515096538
2016-08-15,0.029897205048659135
2016-08-16,0.058279891814676986
2016-08-17,0.04687166376988268
2016-08-18,0.05414365540873954
2016-08-19,0.05920888350860056
2016-08-20,0.08058333759142339
2016-08-21,0.08605699547845086
2016-08-22,0.10360266735363607
2016-08-23,0.10348829475342877
2016-08-24,0.10444367753198223
2016-08-25,0.09537243947049959
2016-08-26,0.10328768859421937
2016-08-27,0.08095435813526713
2016-08-28,0.09482845995847779
