Date,VOCD,Reserve Risk Index,HODL Bank,MVOCD
2017-09-15,5893.69004596,0.00811686,455745.29276958,3831.41123704
2017-09-16,2629.49000090,0.00814494,455649.29959828,3807.22752197
2017-09-17,1759.16296174,0.00814782,455564.07652616,3797.07927609
2017-09-18,1763.40767419,0.00895019,455903.88288743,3740.62208175
2017-09-19,2376.02948366,0.00860605,456160.07581838,3669.54325929
2017-09-20,2115.57124536,0.00853460,456468.74556479,3587.10733220
2017-09-21,2528.09259444,0.00792079,456677.36840432,3408.62062628
2017-09-22,4174.45165861,0.00792145,456887.96149633,3408.62062628
2017-09-23,1315.68023402,0.00825473,457386.11614267,3277.44594776
2017-09-24,835.87881418,0.00802889,457958.54594545,3104.46714140
2017-09-25,21075.67733403,0.00854178,458772.81687536,3104.46714140
2017-09-26,4982.08312305,0.00846484,459558.44067083,3104.46714140
2017-09-27,2007.18676088,0.00913087,460830.75056503,2935.47759119
2017-09-28,2715.33011744,0.00906213,462117.57078780,2900.94957355
2017-09-29,2186.36072276,0.00896489,463476.02559780,2796.55530981
2017-09-30,4020.18654081,0.00932132,465014.01490051,2796.55530981
2017-10-01,2511.80283084,0.00938951,466700.39396921,2695.70782931
2017-10-02,4870.01888706,0.00936583,468391.56185498,2695.70782931
2017-10-03,2894.50962086,0.00916286,470002.41866769,2695.70782931
2017-10-04,2126.34691474,0.00894187,471566.31571810,2652.78777104
2017-10-05,12004.23398966,0.00912747,473232.94886289,2652.78777104
2017-10-06,2847.41285152,0.00919245,474946.07680226,2652.78777104
2017-10-07,2800.96605748,0.00931101,476732.14496430,2652.78777104
2017-10-08,5925.06149651,0.00961217,478637.17693160,2695.70782931
2017-10-09,8087.81456260,0.00993960,480656.56350106,2758.14808746
2017-10-10,4205.09659376,0.00982457,482573.45196152,2824.18945450
2017-10-11,2410.56756356,0.00993534,484630.27099212,2758.14808746
2017-10-12,4295.38526697,0.01107075,487199.75052038,2824.18945450
2017-10-13,8727.68587925,0.01145754,489989.63858049,2824.18945450
2017-10-14,3565.42670010,0.01173694,492951.18744101,2824.18945450
2017-10-15,7967.51996424,0.01147574,495816.86304613,2824.18945450
2017-10-16,12270.90515756,0.01154226,498702.05062174,2870.96123619
2017-10-17,6104.85257908,0.01115712,501062.49878563,3229.96816048
2017-10-18,3512.45872401,0.01109876,503107.42649935,3538.94271206
2017-10-19,13200.50069374,0.01130308,505022.93286983,3792.80662046
2017-10-20,3639.66796478,0.01183154,507193.88874737,3829.92725279
2017-10-21,2894.43766481,0.01183800,509394.16938733,3829.92725279
2017-10-22,9051.64983431,0.01172216,511560.84027335,3829.92725279
2017-10-23,11064.02105442,0.01147055,513336.44872272,4112.64156728
2017-10-24,6494.83796296,0.01072237,514603.98314566,4250.24093036
2017-10-25,7919.83968590,0.01111438,516089.76001687,4250.24093036
2017-10-26,2934.74191493,0.01139327,517877.43617870,4112.64156728
2017-10-27,3117.26459807,0.01110979,519536.73965758,4112.64156728
2017-10-28,2013.38390200,0.01105629,521186.48666715,4112.64156728
2017-10-29,3831.06715796,0.01180076,523248.57394470,4112.64156728
2017-10-30,4747.19922241,0.01165312,525117.58939832,4250.24093036
2017-10-31,5065.93202049,0.01219775,527024.81179069,4521.29224469
2017-11-01,14627.37416885,0.01270981,529229.93138060,4521.29224469
2017-11-02,7951.57617484,0.01325595,531367.14369807,4906.56562145
2017-11-03,8298.61633634,0.01350410,533070.27905032,5495.49675850
2017-11-04,4455.16282489,0.01385496,535584.21150748,4906.56562145
2017-11-05,16971.55221929,0.01371477,537459.85377879,5495.49675850
2017-11-06,3874.81872375,0.01296088,538949.62086424,5495.49675850
2017-11-07,7508.32310537,0.01317009,540482.43110829,5585.39229978
2017-11-08,7557.54915622,0.01373880,542348.25159518,5585.39229978
2017-11-09,6545.57225046,0.01310416,543166.14437384,6299.84527102
2017-11-10,9711.12868388,0.01218659,543266.50660348,6520.20510671
2017-11-11,15101.65519739,0.01169717,542586.28037472,7026.94767791
2017-11-12,65129.03970949,0.01076694,541388.43052440,7026.94767791
2017-11-13,12981.13410305,0.01206467,540374.93956573,7532.93613079
2017-11-14,7836.07833720,0.01222090,539434.37783207,7532.93613079
2017-11-15,8482.06768469,0.01346055,539158.81491343,7532.93613079
2017-11-16,16736.23002203,0.01452581,539295.70560009,7696.81374671
2017-11-17,11751.14756946,0.01433568,539146.77985856,7877.95901155
2017-11-18,6903.65538901,0.01445751,539246.12035294,7696.81374671
2017-11-19,5559.58580728,0.01486064,539567.62729472,7696.81374671
2017-11-20,15571.22230700,0.01531573,539959.54254062,7877.95901155
2017-11-21,8963.97394686,0.01498037,540173.58161265,7877.95901155
2017-11-22,4755.22064770,0.01525651,540726.36519616,7696.81374671
2017-11-23,5860.98025135,0.01491712,541101.22127090,7696.81374671
2017-11-24,12783.35765829,0.01519916,541636.82985733,7696.81374671
2017-11-25,9511.35887156,0.01614768,542503.16804344,7893.82725602
2017-11-26,13852.44212030,0.01714169,543697.97510258,8125.09625559
2017-11-27,11159.71633910,0.01785329,545038.36167155,8390.34201052
2017-11-28,15191.72473619,0.01818259,546247.53503579,8723.02081577
2017-11-29,14820.53400275,0.01792218,546809.89617830,9237.66640921
