Date,MA110,MA350MU2,Distance_To_Top_Pct
2010-08-17,0.07,0.14,-50.00
2010-08-18,0.069,0.138,-50.00
2010-08-19,0.06823333333333333,0.13646666666666665,-50.00
2010-08-20,0.06755,0.1351,-50.00
2010-08-21,0.06732,0.13464,-50.00
2010-08-22,0.06708816481589713,0.13417632963179427,-50.00
2010-08-23,0.06677699841362612,0.13355399682725225,-50.00
2010-08-24,0.06655487361192285,0.1331097472238457,-50.00
2010-08-25,0.06635988765504254,0.13271977531008508,-50.00
2010-08-26,0.06613141028638223,0.13226282057276445,-50.00
2010-08-27,0.06602855480580203,0.13205710961160405,-50.00
2010-08-28,0.0659095085719852,0.1318190171439704,-50.00
2010-08-29,0.0657626232972171,0.1315252465944342,-50.00
2010-08-30,0.06570600734741587,0.13141201469483174,-50.00
2010-08-31,0.06532560685758816,0.13065121371517632,-50.00
2010-09-01,0.06511930815312683,0.13023861630625366,-50.00
2010-09-02,0.06501817237941349,0.13003634475882697,-50.00
2010-09-03,0.06478660724722385,0.1295732144944477,-50.00
2010-09-04,0.06464932664800517,0.12929865329601034,-50.00
2010-09-05,0.06449936031560491,0.12899872063120982,-50.00
2010-09-06,0.06436129553867134,0.12872259107734269,-50.00
2010-09-07,0.06421937838053239,0.12843875676106478,-50.00
2010-09-08,0.06407940540746576,0.12815881081493152,-50.00
2010-09-09,0.06395588729787648,0.12791177459575295,-50.00
2010-09-10,0.0638381127761543,0.1276762255523086,-50.00
2010-09-11,0.06382975709211887,0.12765951418423774,-50.00
2010-09-12,0.06374346979241076,0.12748693958482152,-50.00
2010-09-13,0.06368763158553895,0.1273752631710779,-50.00
2010-09-14,0.06362909256534795,0.1272581851306959,-50.00
2010-09-15,0.06352145614650302,0.12704291229300604,-50.00
2010-09-16,0.06346915110951905,0.1269383022190381,-50.00
2010-09-17,0.06336075657510228,0.12672151315020455,-50.00
2010-09-18,0.06328921849706887,0.12657843699413773,-50.00
2010-09-19,0.06327188854127273,0.12654377708254547,-50.00
2010-09-20,0.06323845560657929,0.12647691121315857,-50.00
2010-09-21,0.06322210961750763,0.12644421923501525,-50.00
2010-09-22,0.06318588693193486,0.12637177386386972,-50.00
2010-09-23,0.06315871918545633,0.12631743837091267,-50.00
2010-09-24,0.0631341366422395,0.126268273284479,-50.00
2010-09-25,0.06310628322618353,0.12621256645236706,-50.00
2010-09-26,0.06307930070847173,0.12615860141694346,-50.00
2010-09-27,0.06305837549748128,0.12611675099496256,-50.00
2010-09-28,0.06303152717708942,0.12606305435417883,-50.00
2010-09-29,0.06300603792306467,0.12601207584612933,-50.00
2010-09-30,0.06298145930255211,0.12596291860510422,-50.00
2010-10-01,0.06295954309709552,0.12591908619419104,-50.00
2010-10-02,0.06292636132907221,0.12585272265814443,-50.00
2010-10-03,0.06288758022842393,0.12577516045684786,-50.00
2010-10-04,0.06285506791588641,0.12571013583177282,-50.00
2010-10-05,0.06282596655756867,0.12565193311513734,-50.00
2010-10-06,0.06282565348781242,0.12565130697562485,-50.00
2010-10-07,0.06290592938227757,0.12581185876455514,-50.00
2010-10-08,0.06331247992457241,0.12662495984914482,-50.00
2010-10-09,0.06387706362967292,0.12775412725934585,-50.00
2010-10-10,0.06448195703735189,0.12896391407470378,-50.00
2010-10-11,0.06502692209025632,0.13005384418051263,-50.00
2010-10-12,0.06555101117639217,0.13110202235278434,-50.00
2010-10-13,0.06622884872730204,0.1324576974546041,-50.00
2010-10-14,0.06683513942683929,0.13367027885367858,-50.00
2010-10-15,0.06747122043639196,0.13494244087278393,-50.00
2010-10-16,0.06802087256038554,0.13604174512077108,-50.00
2010-10-17,0.06856892300295997,0.13713784600591994,-50.00
2010-10-18,0.0691059242251352,0.1382118484502704,-50.00
2010-10-19,0.06955028309468148,0.13910056618936295,-50.00
2010-10-20,0.0700033556624556,0.1400067113249112,-50.00
2010-10-21,0.07056391087969112,0.14112782175938224,-50.00
2010-10-22,0.0710405689262629,0.1420811378525258,-50.00
2010-10-23,0.07153344915254237,0.14306689830508473,-50.00
2010-10-24,0.07216354409236059,0.14432708818472118,-50.00
2010-10-25,0.07312004421808466,0.1462400884361693,-50.00
2010-10-26,0.07421694500374544,0.14843389000749088,-50.00
2010-10-27,0.07579309854536008,0.15158619709072016,-50.00
2010-10-28,0.07712606979816336,0.15425213959632672,-50.00
2010-10-29,0.07865139317926927,0.15730278635853853,-50.00
2010-10-30,0.08023751518410287,0.16047503036820573,-50.00
2010-10-31,0.08171465314220679,0.16342930628441357,-50.00
2010-11-01,0.08317972337890046,0.16635944675780093,-50.00
2010-11-02,0.08459793205352995,0.1691958641070599,-50.00
2010-11-03,0.08597137595158653,0.17194275190317307,-50.00
2010-11-04,0.08776267326125073,0.17552534652250146,-50.00
2010-11-05,0.0898781021567057,0.1797562043134114,-50.00
2010-11-06,0.09367205582244018,0.18734411164488035,-50.00
2010-11-07,0.0966398623787963,0.1932797247575926,-50.00
2010-11-08,0.09838444293228689,0.19676888586457378,-50.00
2010-11-09,0.09978312824285765,0.1995662564857153,-50.00
2010-11-10,0.10129204223016597,0.20258408446033194,-50.00
2010-11-11,0.10269213369878476,0.20538426739756951,-50.00
2010-11-12,0.1045729049067531,0.2091458098135062,-50.00
2010-11-13,0.10649905204263228,0.21299810408526457,-50.00
2010-11-14,0.10841617368660303,0.21683234737320606,-50.00
2010-11-15,0.11017494711658886,0.22034989423317772,-50.00
2010-11-16,0.11142304551749549,0.22284609103499098,-50.00
2010-11-17,0.11282644646594145,0.2256528929318829,-50.00
2010-11-18,0.11448848204359777,0.22897696408719553,-50.00
2010-11-19,0.116212708548402,0.232425417096804,-50.00
2010-11-20,0.11795024246907267,0.23590048493814533,-50.00
2010-11-21,0.11958735337145336,0.23917470674290672,-50.00
2010-11-22,0.12127523752072425,0.2425504750414485,-50.00
2010-11-23,0.12290831592960584,0.24581663185921168,-50.00
2010-11-24,0.12450829013442431,0.24901658026884863,-50.00
2010-11-25,0.1260478120142815,0.252095624028563,-50.00
2010-11-26,0.12760028444551405,0.2552005688910281,-50.00
2010-11-27,0.1291090195479848,0.2582180390959696,-50.00
2010-11-28,0.13047680473632156,0.2609536094726431,-50.00
2010-11-29,0.1314299728479586,0.2628599456959172,-50.00
2010-11-30,0.13215421838712882,0.26430843677425764,-50.00
2010-12-01,0.13304530045827712,0.26609060091655423,-50.00
2010-12-02,0.134174510639219,0.268349021278438,-50.00
2010-12-03,0.1352468553450689,0.2704937106901378,-50.00
2010-12-04,0.13588097962382448,0.27176195924764895,-50.00
2010-12-05,0.13648430428967837,0.27296860857935673,-50.00
2010-12-06,0.13769151149688555,0.2741742460027553,-49.78
2010-12-07,0.13918178524228497,0.27587925950254216,-49.55
2010-12-08,0.1407322356927354,0.2776487396823444,-49.31
2010-12-09,0.14194387257859847,0.2787125192386858,-49.07
2010-12-10,0.14318351221823813,0.27982706648662814,-48.83
2010-12-11,0.1446436114173788,0.28133281805511845,-48.59
2010-12-12,0.14603949981308018,0.28267497403639463,-48.34
2010-12-13,0.1475044118554557,0.28412485218236916,-48.08
2010-12-14,0.14914306050410434,0.28586864508084947,-47.83
2010-12-15,0.1507279693872716,0.2874730364438176,-47.57
2010-12-16,0.15239427569357786,0.28921440499755685,-47.31
2010-12-17,0.1539983821378363,0.2908086913847748,-47.04
2010-12-18,0.1555929767324309,0.2923505567768331,-46.78
2010-12-19,0.15717072448017863,0.2938533523226184,-46.51
2010-12-20,0.1590355893450435,0.2957592780978357,-46.23
2010-12-21,0.1606519062346976,0.2972326066535663,-45.95
2010-12-22,0.16233298731577867,0.29881672691408534,-45.67
2010-12-23,0.1640367722526735,0.3003758240387099,-45.39
2010-12-24,0.1657108418395017,0.3018806253922583,-45.11
2010-12-25,0.16740678778544762,0.303391460312928,-44.82
2010-12-26,0.16923887902338342,0.30510761784708573,-44.53
2010-12-27,0.17107262920898691,0.30679531077547756,-44.24
