index,price,timestamp
1.81,10144.71,2019-08-24
1.81,10140.47,2019-08-25
1.85,10365.42,2019-08-26
1.82,10184.48,2019-08-27
1.73,9719.15,2019-08-28
1.69,9494.27,2019-08-29
1.71,9591.71,2019-08-30
1.71,9589.78,2019-08-31
1.73,9723.01,2019-09-01
1.85,10364.01,2019-09-02
1.89,10617.04,2019-09-03
1.88,10569.86,2019-09-04
1.88,10566.58,2019-09-05
1.82,10313.05,2019-09-06
1.85,10488.02,2019-09-07
1.83,10400.13,2019-09-08
1.82,10326.49,2019-09-09
1.77,10097.69,2019-09-10
1.78,10160.14,2019-09-11
1.83,10419.95,2019-09-12
1.81,10346.06,2019-09-13
1.81,10338.14,2019-09-14
1.80,10304.41,2019-09-15
1.80,10270.30,2019-09-16
1.78,10200.10,2019-09-17
1.77,10157.27,2019-09-18
1.79,10251.64,2019-09-19
1.78,10168.68,2019-09-20
1.74,9984.10,2019-09-21
1.75,10037.50,2019-09-22
1.69,9696.73,2019-09-23
1.49,8527.47,2019-09-24
1.48,8438.04,2019-09-25
1.42,8066.27,2019-09-26
1.44,8181.88,2019-09-27
1.45,8219.20,2019-09-28
1.42,8060.29,2019-09-29
1.47,8312.61,2019-09-30
1.47,8310.04,2019-10-01
1.48,8393.59,2019-10-02
1.46,8242.24,2019-10-03
1.44,8145.43,2019-10-04
1.44,8134.88,2019-10-05
1.39,7861.12,2019-10-06
1.45,8211.19,2019-10-07
1.44,8169.97,2019-10-08
1.52,8584.03,2019-10-09
1.51,8569.17,2019-10-10
1.46,8275.75,2019-10-11
1.47,8307.31,2019-10-12
1.46,8284.53,2019-10-13
1.47,8355.66,2019-10-14
1.44,8166.73,2019-10-15
1.41,7997.87,2019-10-16
1.42,8076.52,2019-10-17
1.40,7955.88,2019-10-18
1.40,7958.01,2019-10-19
1.45,8235.52,2019-10-20
1.45,8221.08,2019-10-21
1.42,8028.99,2019-10-22
1.32,7469.40,2019-10-23
1.32,7435.50,2019-10-24
1.53,8657.99,2019-10-25
1.63,9259.26,2019-10-26
1.68,9551.27,2019-10-27
1.62,9223.38,2019-10-28
1.66,9430.14,2019-10-29
1.61,9166.30,2019-10-30
1.61,9153.09,2019-10-31
1.62,9270.14,2019-11-01
1.63,9301.15,2019-11-02
1.61,9212.70,2019-11-03
1.65,9428.22,2019-11-04
1.64,9311.28,2019-11-05
1.64,9336.96,2019-11-06
1.62,9212.11,2019-11-07
1.54,8765.96,2019-11-08
1.55,8818.30,2019-11-09
1.59,9041.12,2019-11-10
1.53,8732.98,2019-11-11
1.55,8818.08,2019-11-12
1.54,8786.41,2019-11-13
1.51,8628.93,2019-11-14
1.49,8481.05,2019-11-15
1.49,8502.46,2019-11-16
1.49,8501.84,2019-11-17
1.43,8172.24,2019-11-18
1.43,8120.47,2019-11-19
1.42,8095.78,2019-11-20
1.35,7660.55,2019-11-21
1.29,7299.13,2019-11-22
1.29,7319.68,2019-11-23
1.23,6940.75,2019-11-24
1.26,7148.52,2019-11-25
1.27,7162.00,2019-11-26
1.34,7539.31,2019-11-27
1.32,7420.64,2019-11-28
1.38,7755.04,2019-11-29
1.34,7542.85,2019-11-30
1.32,7425.82,2019-12-01
1.30,7302.35,2019-12-02
1.30,7294.72,2019-12-03
1.28,7199.49,2019-12-04
1.32,7423.27,2019-12-05
1.34,7533.94,2019-12-06
1.34,7529.84,2019-12-07
1.34,7523.20,2019-12-08
1.31,7340.08,2019-12-09
1.29,7231.21,2019-12-10
1.29,7215.66,2019-12-11
1.29,7215.45,2019-12-12
1.29,7250.26,2019-12-13
1.26,7077.64,2019-12-14
1.28,7146.16,2019-12-15
1.23,6884.25,2019-12-16
1.18,6616.20,2019-12-17
1.31,7313.06,2019-12-18
1.28,7150.18,2019-12-19
1.29,7202.49,2019-12-20
1.28,7133.03,2019-12-21
1.35,7516.57,2019-12-22
1.31,7335.52,2019-12-23
1.30,7269.93,2019-12-24
1.29,7195.49,2019-12-25
1.29,7201.46,2019-12-26
1.31,7278.37,2019-12-27
1.31,7296.48,2019-12-28
1.32,7380.31,2019-12-29
1.30,7213.38,2019-12-30
1.29,7179.44,2019-12-31
1.29,7195.21,2020-01-01
1.25,6959.84,2020-01-02
1.32,7335.90,2020-01-03
1.32,7346.99,2020-01-04
1.32,7355.16,2020-01-05
1.39,7759.64,2020-01-06
1.46,8153.78,2020-01-07
1.44,8052.04,2020-01-08
1.40,7818.35,2020-01-09
1.47,8195.16,2020-01-10
1.44,8018.26,2020-01-11
1.47,8179.10,2020-01-12
1.45,8105.98,2020-01-13
1.57,8787.77,2020-01-14
1.57,8807.90,2020-01-15
1.55,8714.58,2020-01-16
1.58,8898.51,2020-01-17
1.59,8912.99,2020-01-18
1.55,8699.71,2020-01-19
1.54,8630.64,2020-01-20
1.55,8734.80,2020-01-21
1.54,8661.35,2020-01-22
1.49,8380.18,2020-01-23
1.50,8431.62,2020-01-24
1.48,8331.67,2020-01-25
1.53,8604.47,2020-01-26
1.58,8892.99,2020-01-27
1.66,9384.27,2020-01-28
1.64,9281.97,2020-01-29
1.68,9503.21,2020-01-30
1.65,9342.19,2020-01-31
1.65,9384.10,2020-02-01
1.65,9344.66,2020-02-02
1.63,9281.08,2020-02-03
1.61,9168.51,2020-02-04
1.69,9612.99,2020-02-05
1.71,9757.92,2020-02-06
1.71,9800.52,2020-02-07
1.73,9896.23,2020-02-08
1.77,10159.71,2020-02-09
1.71,9848.30,2020-02-10
1.78,10264.03,2020-02-11
1.79,10332.37,2020-02-12
1.77,10221.92,2020-02-13
1.79,10346.96,2020-02-14
1.71,9900.73,2020-02-15
1.72,9926.28,2020-02-16
1.68,9713.02,2020-02-17
1.76,10185.31,2020-02-18
1.65,9594.02,2020-02-19
1.66,9607.34,2020-02-20
1.67,9689.63,2020-02-21
1.66,9660.32,2020-02-22
1.72,9972.09,2020-02-23
1.66,9659.17,2020-02-24
1.60,9306.19,2020-02-25
1.51,8782.74,2020-02-26
1.52,8829.07,2020-02-27
1.50,8705.76,2020-02-28
1.47,8543.17,2020-02-29
1.47,8520.76,2020-03-01
1.54,8927.29,2020-03-02
1.51,8759.61,2020-03-03
1.51,8772.47,2020-03-04
1.56,9071.46,2020-03-05
1.58,9154.58,2020-03-06
1.53,8887.79,2020-03-07
1.39,8060.12,2020-03-08
1.37,7943.82,2020-03-09
1.37,7895.65,2020-03-10
1.38,7934.44,2020-03-11
0.85,4845.41,2020-03-12
1.00,5622.26,2020-03-13
0.92,5181.59,2020-03-14
0.96,5377.29,2020-03-15
0.90,5042.49,2020-03-16
0.96,5338.87,2020-03-17
0.97,5413.34,2020-03-18
1.11,6182.20,2020-03-19
1.12,6204.06,2020-03-20
1.12,6199.46,2020-03-21
1.05,5822.08,2020-03-22
1.17,6491.26,2020-03-23
1.22,6767.50,2020-03-24
1.20,6687.65,2020-03-25
1.22,6757.75,2020-03-26
1.15,6368.73,2020-03-27
1.13,6251.40,2020-03-28
1.06,5880.46,2020-03-29
1.16,6408.02,2020-03-30
1.16,6425.85,2020-03-31
1.21,6665.45,2020-04-01
1.23,6796.80,2020-04-02
1.22,6747.51,2020-04-03
1.24,6860.45,2020-04-04
1.23,6780.22,2020-04-05
1.33,7341.10,2020-04-06
1.30,7200.56,2020-04-07
1.33,7363.35,2020-04-08
1.32,7290.08,2020-04-09
1.25,6869.61,2020-04-10
1.25,6882.76,2020-04-11
1.25,6912.78,2020-04-12
1.24,6841.14,2020-04-13
1.25,6876.09,2020-04-14
1.20,6625.55,2020-04-15
1.29,7111.17,2020-04-16
1.28,7043.21,2020-04-17
1.32,7251.39,2020-04-18
1.29,7130.65,2020-04-19
1.24,6830.60,2020-04-20
1.24,6843.26,2020-04-21
1.30,7137.78,2020-04-22
1.36,7488.11,2020-04-23
1.36,7505.77,2020-04-24
1.37,7544.26,2020-04-25
1.40,7702.07,2020-04-26
1.41,7786.33,2020-04-27
1.40,7748.83,2020-04-28
1.58,8784.30,2020-04-29
1.55,8624.94,2020-04-30
1.58,8831.46,2020-05-01
1.61,8983.12,2020-05-02
1.59,8902.18,2020-05-03
1.59,8886.55,2020-05-04
1.61,9028.38,2020-05-05
1.63,9154.44,2020-05-06
1.77,10000.88,2020-05-07
1.73,9809.51,2020-05-08
1.68,9536.90,2020-05-09
1.54,8724.49,2020-05-10
1.51,8566.77,2020-05-11
1.56,8818.18,2020-05-12
1.65,9324.66,2020-05-13
1.73,9794.04,2020-05-14
1.64,9309.57,2020-05-15
1.65,9374.98,2020-05-16
1.70,9678.44,2020-05-17
1.71,9731.58,2020-05-18
1.71,9778.20,2020-05-19
1.67,9506.64,2020-05-20
1.59,9057.59,2020-05-21
1.61,9169.41,2020-05-22
1.61,9177.02,2020-05-23
1.53,8714.38,2020-05-24
1.56,8897.43,2020-05-25
1.55,8834.76,2020-05-26
1.61,9204.35,2020-05-27
1.68,9580.12,2020-05-28
1.65,9424.11,2020-05-29
1.70,9698.45,2020-05-30
1.65,9444.66,2020-05-31
1.78,10211.98,2020-06-01
1.66,9520.54,2020-06-02
1.69,9668.80,2020-06-03
1.70,9787.52,2020-06-04
1.67,9616.80,2020-06-05
1.68,9668.43,2020-06-06
1.70,9751.13,2020-06-07
1.70,9785.46,2020-06-08
1.70,9778.45,2020-06-09
1.72,9888.65,2020-06-10
1.61,9270.00,2020-06-11
1.64,9462.96,2020-06-12
1.64,9475.95,2020-06-13
1.62,9335.31,2020-06-14
1.64,9428.81,2020-06-15
1.65,9528.79,2020-06-16
1.64,9458.86,2020-06-17
1.62,9375.96,2020-06-18
1.61,9319.53,2020-06-19
1.62,9354.13,2020-06-20
1.61,9298.79,2020-06-21
1.67,9696.81,2020-06-22
1.66,9637.51,2020-06-23
1.60,9287.21,2020-06-24
1.60,9240.05,2020-06-25
1.58,9154.25,2020-06-26
1.55,9006.92,2020-06-27
1.57,9112.90,2020-06-28
1.58,9185.19,2020-06-29
1.57,9143.19,2020-06-30
1.59,9236.62,2020-07-01
1.56,9088.26,2020-07-02
1.56,9063.31,2020-07-03
1.57,9138.23,2020-07-04
1.56,9078.09,2020-07-05
1.61,9354.39,2020-07-06
1.59,9259.22,2020-07-07
1.62,9446.51,2020-07-08
1.58,9233.23,2020-07-09
1.59,9290.05,2020-07-10
1.58,9235.39,2020-07-11
1.60,9308.26,2020-07-12
1.59,9249.29,2020-07-13
1.59,9261.16,2020-07-14
1.57,9188.58,2020-07-15
1.56,9130.82,2020-07-16
1.57,9157.82,2020-07-17
1.57,9181.77,2020-07-18
1.58,9223.75,2020-07-19
1.57,9161.11,2020-07-20
1.61,9394.29,2020-07-21
1.63,9541.83,2020-07-22
1.64,9610.28,2020-07-23
1.63,9555.42,2020-07-24
1.66,9710.88,2020-07-25
1.70,9941.17,2020-07-26
1.88,11046.62,2020-07-27
1.85,10929.06,2020-07-28
1.88,11110.81,2020-07-29
1.88,11113.02,2020-07-30
1.91,11350.01,2020-07-31
1.99,11808.76,2020-08-01
1.86,11068.56,2020-08-02
1.88,11227.59,2020-08-03
1.87,11193.79,2020-08-04
1.96,11752.18,2020-08-05
1.96,11769.69,2020-08-06
1.92,11603.61,2020-08-07
1.95,11770.88,2020-08-08
1.93,11681.35,2020-08-09
1.96,11900.98,2020-08-10
1.87,11388.73,2020-08-11
1.90,11569.17,2020-08-12
1.94,11798.18,2020-08-13
1.93,11774.81,2020-08-14
1.94,11858.08,2020-08-15
1.95,11920.07,2020-08-16
2.01,12303.26,2020-08-17
1.95,11955.79,2020-08-18
1.92,11768.82,2020-08-19
1.93,11874.56,2020-08-20
1.87,11530.35,2020-08-21
1.90,11671.04,2020-08-22
1.89,11653.61,2020-08-23
1.91,11755.45,2020-08-24
1.84,11323.41,2020-08-25
1.86,11466.70,2020-08-26
1.84,11339.49,2020-08-27
1.87,11543.23,2020-08-28
1.86,11480.83,2020-08-29
1.90,11722.55,2020-08-30
1.88,11667.13,2020-08-31
1.92,11925.06,2020-09-01
1.84,11400.75,2020-09-02
1.64,10156.75,2020-09-03
1.69,10477.62,2020-09-04
1.64,10168.26,2020-09-05
1.65,10256.72,2020-09-06
1.67,10369.78,2020-09-07
1.64,10136.60,2020-09-08
1.65,10225.62,2020-09-09
1.67,10337.38,2020-09-10
1.68,10402.66,2020-09-11
1.69,10451.92,2020-09-12
1.67,10330.99,2020-09-13
1.72,10677.38,2020-09-14
1.74,10787.16,2020-09-15
1.77,10971.00,2020-09-16
1.76,10942.45,2020-09-17
1.76,10954.27,2020-09-18
1.78,11080.50,2020-09-19
1.75,10920.36,2020-09-20
1.67,10423.86,2020-09-21
1.69,10540.97,2020-09-22
1.65,10254.62,2020-09-23
1.72,10741.48,2020-09-24
1.72,10701.46,2020-09-25
1.72,10735.06,2020-09-26
1.73,10774.96,2020-09-27
1.71,10704.27,2020-09-28
1.74,10859.73,2020-09-29
1.73,10794.36,2020-09-30
1.70,10627.36,2020-10-01
1.69,10586.24,2020-10-02
1.69,10546.66,2020-10-03
1.71,10685.22,2020-10-04
1.73,10804.51,2020-10-05
1.69,10605.94,2020-10-06
1.70,10674.68,2020-10-07
1.74,10933.98,2020-10-08
1.76,11059.96,2020-10-09
1.80,11304.68,2020-10-10
1.81,11372.92,2020-10-11
1.84,11547.61,2020-10-12
1.82,11428.02,2020-10-13
1.81,11433.23,2020-10-14
1.83,11516.21,2020-10-15
1.80,11329.69,2020-10-16
1.80,11370.51,2020-10-17
1.82,11515.65,2020-10-18
1.86,11758.83,2020-10-19
1.88,11921.01,2020-10-20
2.01,12806.87,2020-10-21
2.03,12972.36,2020-10-22
2.01,12930.64,2020-10-23
2.03,13121.33,2020-10-24
2.02,13033.90,2020-10-25
2.02,13055.69,2020-10-26
2.10,13634.95,2020-10-27
2.04,13261.02,2020-10-28
2.06,13431.14,2020-10-29
2.08,13556.66,2020-10-30
2.11,13773.96,2020-10-31
2.10,13741.51,2020-11-01
2.06,13522.71,2020-11-02
2.10,14021.58,2020-11-03
2.12,14157.92,2020-11-04
2.32,15596.53,2020-11-05
2.30,15598.65,2020-11-06
2.19,14840.43,2020-11-07
2.27,15483.22,2020-11-08
2.25,15334.69,2020-11-09
2.23,15282.85,2020-11-10
2.29,15695.22,2020-11-11
2.37,16291.56,2020-11-12
2.36,16315.08,2020-11-13
2.32,16051.87,2020-11-14
2.30,15924.32,2020-11-15
2.40,16715.20,2020-11-16
2.52,17665.35,2020-11-17
2.51,17766.86,2020-11-18
2.51,17814.19,2020-11-19
2.60,18658.64,2020-11-20
2.59,18677.52,2020-11-21
2.55,18398.36,2020-11-22
2.54,18368.57,2020-11-23
2.63,19166.25,2020-11-24
2.56,18719.26,2020-11-25
2.34,17191.38,2020-11-26
2.33,17167.56,2020-11-27
2.41,17739.38,2020-11-28
2.47,18200.33,2020-11-29
2.65,19702.82,2020-11-30
2.52,18791.32,2020-12-01
2.56,19217.31,2020-12-02
2.58,19441.25,2020-12-03
2.47,18655.83,2020-12-04
2.53,19162.30,2020-12-05
2.56,19383.42,2020-12-06
2.52,19182.85,2020-12-07
2.40,18320.28,2020-12-08
2.43,18547.34,2020-12-09
2.38,18261.48,2020-12-10
2.35,18042.97,2020-12-11
2.44,18817.83,2020-12-12
2.47,19178.44,2020-12-13
2.48,19276.27,2020-12-14
2.49,19443.02,2020-12-15
2.71,21345.80,2020-12-16
2.85,22790.87,2020-12-17
2.84,23127.60,2020-12-18
2.91,23835.34,2020-12-19
2.85,23457.04,2020-12-20
2.75,22715.54,2020-12-21
2.85,23801.77,2020-12-22
2.75,23218.05,2020-12-23
2.79,23727.72,2020-12-24
2.90,24717.20,2020-12-25
3.08,26457.19,2020-12-26
3.02,26252.73,2020-12-27
3.04,27041.40,2020-12-28
3.03,27359.70,2020-12-29
3.17,28879.94,2020-12-30
3.15,28949.51,2020-12-31
3.16,29397.29,2021-01-01
3.39,32119.94,2021-01-02
3.43,33057.73,2021-01-03
3.27,32005.16,2021-01-04
3.43,34027.32,2021-01-05
3.65,36842.59,2021-01-06
3.80,39466.92,2021-01-07
3.80,40571.06,2021-01-08
3.71,40225.41,2021-01-09
3.49,38168.88,2021-01-10
3.22,35434.21,2021-01-11
3.07,34065.64,2021-01-12
3.35,37365.52,2021-01-13
3.47,39108.32,2021-01-14
3.24,36737.87,2021-01-15
3.17,36005.57,2021-01-16
3.14,35842.34,2021-01-17
3.20,36642.45,2021-01-18
3.12,35904.53,2021-01-19
3.07,35492.59,2021-01-20
2.67,30866.59,2021-01-21
2.85,32998.71,2021-01-22
2.77,32104.92,2021-01-23
2.79,32305.51,2021-01-24
2.78,32258.02,2021-01-25
2.80,32505.44,2021-01-26
2.60,30417.60,2021-01-27
2.85,33431.73,2021-01-28
2.89,34266.74,2021-01-29
2.89,34309.36,2021-01-30
2.78,33122.73,2021-01-31
2.81,33550.58,2021-02-01
2.96,35528.00,2021-02-02
3.13,37656.51,2021-02-03
3.05,36973.34,2021-02-04
3.13,38308.49,2021-02-05
3.19,39236.06,2021-02-06
3.14,38848.87,2021-02-07
3.72,46431.30,2021-02-08
3.64,46489.25,2021-02-09
3.47,44843.15,2021-02-10
3.68,48000.21,2021-02-11
3.60,47374.65,2021-02-12
3.57,47212.66,2021-02-13
3.66,48633.49,2021-02-14
3.57,47922.27,2021-02-15
3.64,49153.06,2021-02-16
3.81,52144.07,2021-02-17
3.73,51568.22,2021-02-18
3.96,55920.77,2021-02-19
3.90,55854.15,2021-02-20
3.98,57462.46,2021-02-21
3.72,54103.35,2021-02-22
3.33,48896.93,2021-02-23
3.36,49710.80,2021-02-24
3.16,47099.83,2021-02-25
3.08,46295.80,2021-02-26
3.08,46178.94,2021-02-27
3.01,45241.70,2021-02-28
3.29,49615.25,2021-03-01
3.19,48485.40,2021-03-02
3.31,50386.53,2021-03-03
3.16,48364.71,2021-03-04
3.18,48772.10,2021-03-05
3.18,48886.27,2021-03-06
3.31,50989.99,2021-03-07
3.38,52401.49,2021-03-08
3.53,54929.13,2021-03-09
3.56,55879.95,2021-03-10
3.65,57826.77,2021-03-11
3.58,57236.88,2021-03-12
3.80,61173.39,2021-03-13
3.64,58975.61,2021-03-14
3.42,55633.40,2021-03-15
3.48,56905.34,2021-03-16
3.58,58896.71,2021-03-17
3.50,57638.32,2021-03-18
3.51,58037.93,2021-03-19
3.50,58082.94,2021-03-20
3.45,57359.73,2021-03-21
3.24,54093.04,2021-03-22
3.23,54342.99,2021-03-23
3.10,52310.29,2021-03-24
3.03,51318.79,2021-03-25
3.24,55027.72,2021-03-26
3.27,55835.99,2021-03-27
3.26,55773.30,2021-03-28
3.35,57634.14,2021-03-29
3.40,58798.88,2021-03-30
3.38,58775.83,2021-03-31
3.36,58714.45,2021-04-01
3.36,58969.86,2021-04-02
3.25,57062.95,2021-04-03
3.31,58218.11,2021-04-04
3.35,59132.95,2021-04-05
3.23,58005.33,2021-04-06
3.11,55942.98,2021-04-07
3.22,58083.68,2021-04-08
3.22,58113.93,2021-04-09
3.30,59802.43,2021-04-10
3.30,59994.79,2021-04-11
3.27,59865.53,2021-04-12
3.45,63572.72,2021-04-13
3.39,62946.34,2021-04-14
3.38,63220.44,2021-04-15
3.28,61407.49,2021-04-16
3.19,60046.18,2021-04-17
2.96,56237.11,2021-04-18
2.93,55672.01,2021-04-19
2.96,56476.62,2021-04-20
2.82,53797.07,2021-04-21
2.70,51702.30,2021-04-22
2.67,51161.46,2021-04-23
2.61,50082.00,2021-04-24
2.56,49116.68,2021-04-25
2.81,54045.01,2021-04-26
2.85,55053.38,2021-04-27
2.84,54883.34,2021-04-28
2.76,53575.77,2021-04-29
2.96,57733.90,2021-04-30
2.96,57831.56,2021-05-01
2.89,56611.86,2021-05-02
2.91,57187.21,2021-05-03
2.71,53235.57,2021-05-04
2.91,57500.63,2021-05-05
2.85,56433.14,2021-05-06
2.88,57361.45,2021-05-07
2.95,58940.50,2021-05-08
2.91,58299.00,2021-05-09
2.78,55856.57,2021-05-10
2.82,56733.47,2021-05-11
2.45,49527.52,2021-05-12
2.46,49697.63,2021-05-13
2.47,49892.49,2021-05-14
2.32,46807.68,2021-05-15
2.30,46473.59,2021-05-16
2.17,43549.83,2021-05-17
2.13,42877.79,2021-05-18
1.84,36736.80,2021-05-19
2.04,40596.05,2021-05-20
1.88,37328.72,2021-05-21
1.89,37521.21,2021-05-22
1.76,34724.80,2021-05-23
1.96,38838.80,2021-05-24
1.94,38368.52,2021-05-25
1.98,39270.53,2021-05-26
1.95,38564.79,2021-05-27
1.81,35676.30,2021-05-28
1.75,34603.48,2021-05-29
1.80,35636.38,2021-05-30
1.89,37268.97,2021-05-31
1.86,36684.73,2021-06-01
1.90,37570.82,2021-06-02
1.98,39241.28,2021-06-03
1.87,36849.04,2021-06-04
1.80,35528.54,2021-06-05
1.82,35804.26,2021-06-06
1.70,33568.74,2021-06-07
1.70,33407.53,2021-06-08
1.90,37396.38,2021-06-09
1.87,36691.10,2021-06-10
1.90,37333.14,2021-06-11
1.81,35556.09,2021-06-12
1.98,39020.66,2021-06-13
2.06,40526.34,2021-06-14
2.03,40154.84,2021-06-15
1.94,38342.50,2021-06-16
1.93,38091.72,2021-06-17
1.82,35831.33,2021-06-18
1.80,35484.14,2021-06-19
1.81,35600.55,2021-06-20
1.61,31622.09,2021-06-21
1.66,32522.60,2021-06-22
1.72,33684.07,2021-06-23
1.77,34657.71,2021-06-24
1.63,31580.88,2021-06-25
1.66,32282.40,2021-06-26
1.79,34719.09,2021-06-27
1.78,34502.75,2021-06-28
1.85,35913.39,2021-06-29
1.81,35052.14,2021-06-30
1.73,33512.33,2021-07-01
1.75,33796.13,2021-07-02
1.79,34677.04,2021-07-03
1.82,35285.47,2021-07-04
1.74,33691.07,2021-07-05
1.77,34230.58,2021-07-06
1.75,33871.13,2021-07-07
1.70,32874.87,2021-07-08
1.75,33794.54,2021-07-09
1.73,33509.54,2021-07-10
1.77,34255.48,2021-07-11
1.71,33082.39,2021-07-12
1.69,32729.95,2021-07-13
1.70,32819.56,2021-07-14
1.65,31881.52,2021-07-15
1.63,31410.78,2021-07-16
1.63,31544.08,2021-07-17
1.65,31805.68,2021-07-18
1.60,30844.31,2021-07-19
1.54,29808.00,2021-07-20
1.66,32141.36,2021-07-21
1.67,32298.19,2021-07-22
1.75,33647.56,2021-07-23
1.78,34280.68,2021-07-24
1.84,35409.81,2021-07-25
1.92,37238.31,2021-07-26
2.02,39476.09,2021-07-27
2.04,40028.80,2021-07-28
2.02,40031.33,2021-07-29
2.13,42219.29,2021-07-30
2.09,41483.91,2021-07-31
2.01,39862.55,2021-08-01
1.97,39156.27,2021-08-02
1.92,38201.38,2021-08-03
2.00,39725.50,2021-08-04
2.05,40880.18,2021-08-05
2.15,42857.92,2021-08-06
2.23,44597.96,2021-08-07
2.19,43812.25,2021-08-08
2.31,46276.79,2021-08-09
2.27,45591.09,2021-08-10
2.27,45526.90,2021-08-11
2.21,44418.39,2021-08-12
2.37,47825.89,2021-08-13
2.33,47102.10,2021-08-14
2.33,47011.28,2021-08-15
2.27,45913.18,2021-08-16
2.21,44689.40,2021-08-17
2.21,44716.52,2021-08-18
2.30,46762.62,2021-08-19
2.43,49346.44,2021-08-20
2.40,48859.65,2021-08-21
2.42,49276.68,2021-08-22
2.42,49505.67,2021-08-23
2.33,47685.78,2021-08-24
2.38,48988.08,2021-08-25
2.28,46851.83,2021-08-26
2.38,49082.57,2021-08-27
2.37,48926.54,2021-08-28
2.37,48799.72,2021-08-29
2.28,47002.95,2021-08-30
2.28,47116.49,2021-08-31
2.36,48833.79,2021-09-01
2.38,49280.69,2021-09-02
2.41,50008.98,2021-09-03
2.40,49936.87,2021-09-04
2.49,51791.02,2021-09-05
2.53,52687.24,2021-09-06
2.25,46883.55,2021-09-07
2.21,46058.48,2021-09-08
2.22,46401.32,2021-09-09
2.15,44852.41,2021-09-10
2.16,45174.79,2021-09-11
2.20,46026.49,2021-09-12
2.15,44947.87,2021-09-13
2.25,47130.58,2021-09-14
2.30,48147.32,2021-09-15
2.28,47756.60,2021-09-16
2.25,47302.71,2021-09-17
2.30,48306.88,2021-09-18
2.25,47248.78,2021-09-19
2.05,43012.16,2021-09-20
1.94,40733.85,2021-09-21
2.08,43566.72,2021-09-22
2.14,44888.79,2021-09-23
2.04,42846.19,2021-09-24
2.04,42698.03,2021-09-25
2.05,43190.86,2021-09-26
2.00,42165.60,2021-09-27
1.95,41031.86,2021-09-28
1.97,41529.98,2021-09-29
2.07,43826.43,2021-09-30
2.27,48168.25,2021-10-01
2.25,47661.04,2021-10-02
2.27,48227.06,2021-10-03
2.32,49243.74,2021-10-04
2.41,51492.09,2021-10-05
2.58,55338.95,2021-10-06
2.50,53808.19,2021-10-07
2.50,53960.50,2021-10-08
2.54,54968.99,2021-10-09
2.52,54686.23,2021-10-10
2.65,57490.26,2021-10-11
2.57,56000.48,2021-10-12
2.63,57373.52,2021-10-13
2.62,57356.73,2021-10-14
2.80,61671.40,2021-10-15
2.76,60877.41,2021-10-16
2.78,61528.44,2021-10-17
2.80,62019.16,2021-10-18
2.88,64290.64,2021-10-19
2.93,66020.86,2021-10-20
2.75,62207.30,2021-10-21
2.68,60681.61,2021-10-22
2.71,61293.28,2021-10-23
2.68,60857.67,2021-10-24
2.77,63080.75,2021-10-25
2.64,60323.66,2021-10-26
2.56,58453.24,2021-10-27
2.65,60599.27,2021-10-28
2.71,62250.63,2021-10-29
2.70,61887.38,2021-10-30
2.67,61338.86,2021-10-31
2.64,60944.42,2021-11-01
2.72,63264.88,2021-11-02
2.70,62928.88,2021-11-03
2.63,61436.62,2021-11-04
2.60,60996.33,2021-11-05
2.62,61527.14,2021-11-06
2.70,63311.07,2021-11-07
2.86,67551.34,2021-11-08
2.82,66948.48,2021-11-09
2.73,64901.67,2021-11-10
2.72,64802.11,2021-11-11
2.66,64134.24,2021-11-12
2.66,64390.03,2021-11-13
2.71,65508.46,2021-11-14
2.62,63596.22,2021-11-15
2.47,60090.51,2021-11-16
2.48,60363.98,2021-11-17
2.34,56913.15,2021-11-18
2.39,58108.70,2021-11-19
2.46,59753.82,2021-11-20
2.41,58676.69,2021-11-21
2.32,56285.10,2021-11-22
2.37,57561.17,2021-11-23
2.35,57157.67,2021-11-24
2.41,58992.48,2021-11-25
2.20,53772.86,2021-11-26
2.24,54763.42,2021-11-27
2.34,57329.16,2021-11-28
2.36,57819.76,2021-11-29
2.32,56990.23,2021-11-30
2.33,57223.74,2021-12-01
2.30,56521.87,2021-12-02
2.18,53638.93,2021-12-03
2.01,49228.16,2021-12-04
2.02,49467.07,2021-12-05
2.07,50504.72,2021-12-06
2.07,50636.49,2021-12-07
2.06,50519.00,2021-12-08
1.95,47575.52,2021-12-09
1.93,47171.49,2021-12-10
2.02,49418.02,2021-12-11
2.05,50096.32,2021-12-12
1.91,46730.93,2021-12-13
1.98,48337.19,2021-12-14
2.00,48894.49,2021-12-15
1.95,47641.89,2021-12-16
1.89,46151.69,2021-12-17
1.92,46861.46,2021-12-18
1.91,46695.17,2021-12-19
1.92,46923.49,2021-12-20
2.00,48912.84,2021-12-21
1.99,48607.87,2021-12-22
2.08,50847.35,2021-12-23
2.08,50841.80,2021-12-24
2.06,50429.65,2021-12-25
2.08,50798.98,2021-12-26
2.07,50717.51,2021-12-27
1.94,47551.37,2021-12-28
1.90,46468.45,2021-12-29
1.93,47124.66,2021-12-30
1.89,46197.57,2021-12-31
1.95,47733.39,2022-01-01
1.93,47300.00,2022-01-02
1.90,46452.02,2022-01-03
1.87,45823.68,2022-01-04
1.78,43449.29,2022-01-05
1.77,43079.91,2022-01-06
1.71,41561.09,2022-01-07
1.71,41684.14,2022-01-08
1.72,41867.83,2022-01-09
1.72,41825.77,2022-01-10
1.76,42738.37,2022-01-11
1.81,43920.42,2022-01-12
1.75,42578.74,2022-01-13
