date,price,sma200d,mayerMultiple,originalIndex,fourYearPrice,timestamp
2014-12-06,375.14,491.24368725016916,0.7636,2.0407,183.83,1417824000000
2014-12-07,376.64,490.65721875659807,0.7676,2.0459,184.10,1417910400000
2014-12-08,363.22,489.8392256984449,0.7415,1.9702,184.35,1417996800000
2014-12-09,351.11,488.97626328611295,0.7180,1.9019,184.61,1418083200000
2014-12-10,347.88,488.07721404005804,0.7128,1.8819,184.85,1418169600000
2014-12-11,348.59,486.9536167767617,0.7159,1.8833,185.10,1418256000000
2014-12-12,353.19,485.7953299649557,0.7270,1.9055,185.35,1418342400000
2014-12-13,349.24,484.67190334403523,0.7206,1.8817,185.60,1418428800000
2014-12-14,356.08,483.5563553574777,0.7364,1.9159,185.85,1418515200000
2014-12-15,347.10,482.4400847101954,0.7195,1.8651,186.10,1418601600000
2014-12-16,328.61,480.9789195085589,0.6832,1.7636,186.34,1418688000000
2014-12-17,320.30,479.4409454720306,0.6681,1.7168,186.56,1418774400000
2014-12-18,313.51,477.85812896024805,0.6561,1.6784,186.79,1418860800000
2014-12-19,318.24,476.13181478432756,0.6684,1.7017,187.01,1418947200000
2014-12-20,330.07,474.420204090289,0.6957,1.7627,187.25,1419033600000
2014-12-21,320.99,472.80573059671804,0.6789,1.7122,187.48,1419120000000
2014-12-22,331.84,471.1574257282202,0.7043,1.7678,187.71,1419206400000
2014-12-23,336.08,469.58717979163345,0.7157,1.7881,187.95,1419292800000
2014-12-24,323.03,467.9183399216743,0.6904,1.7166,188.18,1419379200000
2014-12-25,319.00,466.22422076913193,0.6842,1.6931,188.41,1419465600000
2014-12-26,329.21,464.628590867028,0.7085,1.7451,188.65,1419552000000
2014-12-27,315.97,462.95375003856515,0.6825,1.6729,188.87,1419638400000
2014-12-28,317.01,461.381357329623,0.6871,1.6765,189.10,1419724800000
2014-12-29,313.07,459.9868096016861,0.6806,1.6536,189.32,1419811200000
2014-12-30,310.44,458.55379462360315,0.6770,1.6379,189.54,1419897600000
2014-12-31,320.66,457.27930875130625,0.7012,1.6898,189.77,1419984000000
2015-01-01,314.78,455.90456787900933,0.6904,1.6568,189.99,1420070400000
2015-01-02,315.94,454.53144412681763,0.6951,1.661,190.22,1420156800000
2015-01-03,285.65,452.9142806610081,0.6307,1.5001,190.42,1420243200000
2015-01-04,263.33,451.1928045549298,0.5836,1.3815,190.61,1420329600000
2015-01-05,275.00,449.5890664281034,0.6117,1.4413,190.80,1420416000000
2015-01-06,287.55,448.0691564193366,0.6418,1.5054,191.01,1420502400000
2015-01-07,297.54,446.5930124976534,0.6662,1.556,191.22,1420588800000
2015-01-08,284.34,445.01655128929565,0.6389,1.4854,191.42,1420675200000
2015-01-09,292.50,443.5312953629369,0.6595,1.5264,191.63,1420761600000
2015-01-10,276.23,442.01257943073347,0.6249,1.44,191.83,1420848000000
2015-01-11,268.76,440.5451731084073,0.6101,1.3996,192.02,1420934400000
2015-01-12,268.62,438.9845131171741,0.6119,1.3975,192.21,1421020800000
2015-01-13,224.11,437.1018621791263,0.5127,1.165,192.37,1421107200000
2015-01-14,175.64,435.00809886089127,0.4038,0.9124,192.50,1421193600000
2015-01-15,212.34,433.06560132582405,0.4903,1.1022,192.65,1421280000000
2015-01-16,207.60,430.9088467802366,0.4818,1.0768,192.79,1421366400000
2015-01-17,199.82,428.6931879798275,0.4661,1.0357,192.94,1421452800000
2015-01-18,211.13,426.4923588331297,0.4950,1.0935,193.09,1421539200000
2015-01-19,216.89,424.3447653620543,0.5111,1.1224,193.24,1421625600000
2015-01-20,211.92,422.2511871168761,0.5019,1.0958,193.39,1421712000000
2015-01-21,227.90,420.23836645936586,0.5423,1.1775,193.55,1421798400000
2015-01-22,233.65,418.23324000115434,0.5587,1.2061,193.72,1421884800000
2015-01-23,233.13,416.28462936848337,0.5600,1.2024,193.89,1421971200000
2015-01-24,249.08,414.4055683325395,0.6011,1.2835,194.06,1422057600000
2015-01-25,254.52,412.56846258005555,0.6169,1.3103,194.24,1422144000000
2015-01-26,273.95,410.8556095555086,0.6668,1.4089,194.44,1422230400000
2015-01-27,264.75,409.0069066873028,0.6473,1.3603,194.63,1422316800000
2015-01-28,235.74,407.00096609985104,0.5792,1.2102,194.80,1422403200000
2015-01-29,233.96,405.0213742149883,0.5776,1.2,194.96,1422489600000
2015-01-30,228.90,403.06986786928405,0.5679,1.1731,195.13,1422576000000
2015-01-31,217.33,401.0468556425161,0.5419,1.1129,195.28,1422662400000
2015-02-01,227.11,399.100652737782,0.5691,1.162,195.44,1422748800000
2015-02-02,240.09,397.17981846250433,0.6045,1.2274,195.61,1422835200000
2015-02-03,227.78,395.16494624011983,0.5764,1.1635,195.78,1422921600000
2015-02-04,226.78,393.15298508874645,0.5768,1.1574,195.94,1423008000000
2015-02-05,217.01,391.111797463089,0.5549,1.1067,196.09,1423094400000
2015-02-06,222.72,389.11889565274413,0.5724,1.1349,196.25,1423180800000
2015-02-07,228.65,387.16301496747235,0.5906,1.1641,196.41,1423267200000
2015-02-08,224.04,385.1843308280802,0.5816,1.1397,196.57,1423353600000
2015-02-09,220.77,383.27377506975176,0.5760,1.1222,196.73,1423440000000
2015-02-10,220.89,381.3703232696349,0.5792,1.1219,196.89,1423526400000
2015-02-11,219.50,379.49428953205455,0.5784,1.114,197.04,1423612800000
2015-02-12,222.58,377.64932845081546,0.5894,1.1287,197.20,1423699200000
2015-02-13,236.56,375.89464024508777,0.6293,1.1985,197.37,1423785600000
2015-02-14,257.63,374.2622167573614,0.6884,1.3041,197.55,1423872000000
2015-02-15,234.45,372.6198726471918,0.6292,1.1858,197.72,1423958400000
2015-02-16,235.09,370.8854254715635,0.6339,1.188,197.89,1424044800000
2015-02-17,243.91,369.12242064689946,0.6608,1.2315,198.06,1424131200000
2015-02-18,236.00,367.3536105007861,0.6424,1.1905,198.23,1424217600000
2015-02-19,241.87,365.629203086993,0.6615,1.2191,198.40,1424304000000
2015-02-20,245.53,363.91881528599936,0.6747,1.2365,198.57,1424390400000
2015-02-21,245.60,362.23738535613376,0.6780,1.2357,198.75,1424476800000
2015-02-22,236.69,360.5095968406456,0.6565,1.1899,198.92,1424563200000
2015-02-23,239.07,358.77469376203663,0.6663,1.2008,199.09,1424649600000
2015-02-24,239.87,357.02891800955274,0.6718,1.2038,199.26,1424736000000
2015-02-25,238.24,355.275205958121,0.6706,1.1946,199.42,1424822400000
2015-02-26,237.04,353.51356045987444,0.6705,1.1876,199.59,1424908800000
2015-02-27,255.12,351.92193691224134,0.7249,1.277,199.77,1424995200000
2015-02-28,254.95,350.35514155426347,0.7277,1.2751,199.95,1425081600000
2015-03-01,260.65,348.9165473315866,0.7470,1.3024,200.14,1425168000000
2015-03-02,276.32,347.7726229014289,0.7945,1.3793,200.33,1425254400000
2015-03-03,282.71,346.6845371054411,0.8155,1.4098,200.53,1425340800000
2015-03-04,273.45,345.4430349736469,0.7916,1.3623,200.72,1425427200000
2015-03-05,276.27,344.33555572466963,0.8023,1.375,200.92,1425513600000
2015-03-06,273.32,343.35735670801273,0.7960,1.359,201.11,1425600000000
2015-03-07,276.40,342.30540174161894,0.8075,1.3731,201.31,1425686400000
2015-03-08,275.34,341.10649014167734,0.8072,1.3664,201.50,1425772800000
2015-03-09,290.13,339.96060117616014,0.8534,1.4384,201.70,1425859200000
2015-03-10,292.32,338.84140624775574,0.8627,1.4478,201.91,1425945600000
2015-03-11,296.69,337.8392440969667,0.8782,1.4679,202.12,1426032000000
2015-03-12,295.80,336.7760921112858,0.8783,1.462,202.32,1426118400000
2015-03-13,285.91,335.69759580941553,0.8517,1.4118,202.52,1426204800000
2015-03-14,283.61,334.5563757319753,0.8477,1.399,202.72,1426291200000
2015-03-15,287.27,333.44191482315017,0.8615,1.4157,202.92,1426377600000
2015-03-16,291.39,332.36744965511963,0.8767,1.4346,203.12,1426464000000
2015-03-17,285.25,331.24935877843933,0.8611,1.4029,203.32,1426550400000
2015-03-18,257.29,330.0294109628345,0.7796,1.2643,203.50,1426636800000
2015-03-19,262.09,328.9473185753418,0.7968,1.2868,203.68,1426723200000
2015-03-20,262.97,327.8894435870308,0.8020,1.2899,203.87,1426809600000
2015-03-21,261.18,326.8232117211629,0.7992,1.28,204.05,1426896000000
2015-03-22,268.90,325.7979127834072,0.8254,1.3166,204.24,1426982400000
2015-03-23,266.78,324.6840267416187,0.8217,1.305,204.42,1427068800000
2015-03-24,246.84,323.5244532422032,0.7630,1.2065,204.59,1427155200000
2015-03-25,246.72,322.35483646692563,0.7654,1.2049,204.76,1427241600000
2015-03-26,249.53,321.21067393039726,0.7769,1.2176,204.93,1427328000000
2015-03-27,247.38,320.1026909423786,0.7728,1.2061,205.10,1427414400000
2015-03-28,253.23,319.0012888763353,0.7938,1.2336,205.28,1427500800000
2015-03-29,242.97,317.82723485967847,0.7645,1.1826,205.45,1427587200000
2015-03-30,248.34,316.6825661220981,0.7842,1.2078,205.62,1427673600000
2015-03-31,244.71,315.5361421390472,0.7755,1.1892,205.79,1427760000000
2015-04-01,247.19,314.3822663661074,0.7863,1.2002,205.96,1427846400000
2015-04-02,253.63,313.2721763982524,0.8096,1.2304,206.13,1427932800000
2015-04-03,254.83,312.1830640677439,0.8163,1.2352,206.30,1428019200000
2015-04-04,253.95,311.131904538229,0.8162,1.2299,206.47,1428105600000
2015-04-05,261.11,310.1557657626591,0.8419,1.2636,206.64,1428192000000
2015-04-06,256.37,309.3032021624253,0.8289,1.2396,206.81,1428278400000
2015-04-07,254.83,308.6078921989537,0.8257,1.2312,206.98,1428364800000
2015-04-08,245.83,307.78181153706004,0.7987,1.1868,207.13,1428451200000
2015-04-09,243.86,306.9990920645294,0.7943,1.1764,207.29,1428537600000
2015-04-10,235.87,306.1740434569899,0.7704,1.1371,207.44,1428624000000
2015-04-11,237.41,305.1686297910051,0.7780,1.1436,207.60,1428710400000
2015-04-12,237.14,304.2358345440735,0.7795,1.1414,207.75,1428796800000
2015-04-13,225.51,303.3156739742313,0.7435,1.0847,207.90,1428883200000
2015-04-14,219.76,302.3879688982524,0.7267,1.0563,208.05,1428969600000
2015-04-15,223.31,301.50154176499694,0.7407,1.0726,208.19,1429056000000
2015-04-16,228.49,300.7662608927001,0.7597,1.0967,208.34,1429142400000
2015-04-17,222.79,300.0148634043892,0.7426,1.0686,208.49,1429228800000
2015-04-18,223.40,299.1855334229631,0.7467,1.0708,208.64,1429315200000
2015-04-19,223.28,298.3874072701285,0.7483,1.0695,208.78,1429401600000
2015-04-20,224.89,297.6492532929222,0.7556,1.0764,208.93,1429488000000
2015-04-21,234.94,297.03562150741664,0.7909,1.1236,209.09,1429574400000
2015-04-22,233.82,296.5606030357626,0.7884,1.1175,209.24,1429660800000
2015-04-23,235.93,296.1261381964873,0.7967,1.1267,209.40,1429747200000
2015-04-24,231.46,295.64941349455864,0.7829,1.1045,209.55,1429833600000
2015-04-25,226.45,295.11379248491517,0.7673,1.0799,209.70,1429920000000
2015-04-26,220.50,294.44427284727635,0.7489,1.0508,209.85,1430006400000
2015-04-27,227.33,293.7723206745704,0.7738,1.0825,210.00,1430092800000
2015-04-28,225.55,293.105615564471,0.7695,1.0733,210.14,1430179200000
2015-04-29,225.67,292.42442012174746,0.7717,1.0731,210.29,1430265600000
2015-04-30,236.33,291.7167037833489,0.8101,1.123,210.45,1430352000000
2015-05-01,232.75,290.92046565213906,0.8000,1.1051,210.61,1430438400000
2015-05-02,235.54,290.09376307760664,0.8119,1.1176,210.76,1430524800000
2015-05-03,240.46,289.3229549230187,0.8311,1.14,210.92,1430611200000
2015-05-04,238.98,288.60623084791644,0.8280,1.1321,211.09,1430697600000
2015-05-05,236.02,287.8753438169404,0.8199,1.1173,211.24,1430784000000
2015-05-06,229.48,287.06628402799544,0.7994,1.0855,211.40,1430870400000
2015-05-07,237.13,286.3085149748102,0.8282,1.1209,211.56,1430956800000
2015-05-08,244.38,285.62447804611355,0.8556,1.1543,211.72,1431043200000
2015-05-09,242.71,284.91198462855357,0.8519,1.1455,211.88,1431129600000
2015-05-10,240.73,284.21174823170963,0.8470,1.1353,212.05,1431216000000
2015-05-11,242.25,283.63627345234084,0.8541,1.1416,212.21,1431302400000
2015-05-12,242.21,283.05987674281425,0.8557,1.1405,212.37,1431388800000
2015-05-13,236.55,282.5135718392491,0.8373,1.113,212.53,1431475200000
2015-05-14,236.95,281.9329066419961,0.8404,1.1141,212.69,1431561600000
2015-05-15,237.48,281.3702505943631,0.8440,1.1157,212.85,1431648000000
2015-05-16,235.81,280.7760422410609,0.8399,1.1071,213.01,1431734400000
2015-05-17,236.96,280.2928639052924,0.8454,1.1116,213.17,1431820800000
2015-05-18,232.88,279.7342362422065,0.8325,1.0917,213.32,1431907200000
2015-05-19,231.97,279.2081939131591,0.8308,1.0866,213.48,1431993600000
2015-05-20,234.19,278.75728886932507,0.8401,1.0962,213.64,1432080000000
2015-05-21,235.55,278.3138151448949,0.8464,1.1018,213.80,1432166400000
2015-05-22,240.32,277.88862183542676,0.8648,1.1232,213.96,1432252800000
2015-05-23,238.96,277.4351497240884,0.8613,1.116,214.12,1432339200000
2015-05-24,240.71,276.94467968902114,0.8692,1.1233,214.28,1432425600000
2015-05-25,237.00,276.3812478465314,0.8575,1.1052,214.44,1432512000000
2015-05-26,236.80,275.8545627121071,0.8584,1.1034,214.60,1432598400000
2015-05-27,237.20,275.311999031511,0.8616,1.1045,214.76,1432684800000
2015-05-28,236.96,274.67873318259217,0.8627,1.1025,214.92,1432771200000
2015-05-29,236.65,274.0344545458301,0.8636,1.1003,215.08,1432857600000
2015-05-30,232.79,273.35927106102594,0.8516,1.0816,215.23,1432944000000
2015-05-31,229.45,272.39356670246366,0.8423,1.0653,215.39,1433030400000
2015-06-01,223.28,271.4004078538372,0.8227,1.0359,215.54,1433116800000
2015-06-02,225.32,270.53506744471963,0.8329,1.0446,215.69,1433203200000
2015-06-03,225.21,269.77116355810375,0.8348,1.0434,215.85,1433289600000
2015-06-04,223.54,268.93783482490676,0.8312,1.0349,216.00,1433376000000
2015-06-05,224.73,268.1239850265432,0.8382,1.0397,216.15,1433462400000
2015-06-06,225.16,267.3804647693837,0.8421,1.0409,216.31,1433548800000
2015-06-07,223.41,266.6094562086005,0.8380,1.0321,216.46,1433635200000
2015-06-08,228.77,265.9724213386414,0.8601,1.0561,216.62,1433721600000
2015-06-09,229.37,265.3655296919436,0.8644,1.0581,216.78,1433808000000
2015-06-10,228.59,264.74619455605813,0.8634,1.0537,216.93,1433894400000
2015-06-11,229.58,264.05525040351574,0.8695,1.0576,217.09,1433980800000
2015-06-12,229.81,263.31933537683847,0.8727,1.0578,217.25,1434067200000
2015-06-13,233.02,262.60063394931063,0.8873,1.0718,217.41,1434153600000
2015-06-14,232.51,261.9255184525252,0.8877,1.0687,217.56,1434240000000
2015-06-15,236.79,261.26182213019894,0.9063,1.0876,217.73,1434326400000
2015-06-16,251.43,260.6295008546292,0.9647,1.1539,217.90,1434412800000
2015-06-17,247.97,259.9889657655,0.9538,1.1371,218.07,1434499200000
2015-06-18,249.01,259.34057617753973,0.9602,1.141,218.24,1434585600000
2015-06-19,244.80,258.66903370384006,0.9464,1.1209,218.40,1434672000000
2015-06-20,245.58,257.98221228800134,0.9519,1.1236,218.57,1434758400000
2015-06-21,244.30,257.32413349197566,0.9494,1.1169,218.74,1434844800000
2015-06-22,247.02,256.7149951138343,0.9622,1.1284,218.90,1434931200000
2015-06-23,244.18,256.04377728215684,0.9537,1.1146,219.07,1435017600000
2015-06-24,240.45,255.37034525264195,0.9416,1.0968,219.24,1435104000000
2015-06-25,242.35,254.69888557555248,0.9515,1.1046,219.40,1435190400000
2015-06-26,242.97,254.09764717841634,0.9562,1.1066,219.57,1435276800000
2015-06-27,251.53,253.5997596228932,0.9918,1.1447,219.74,1435363200000
2015-06-28,249.06,253.10564408227364,0.9840,1.1325,219.91,1435449600000
2015-06-29,256.65,252.64593016351265,1.0158,1.1661,220.09,1435536000000
2015-06-30,263.85,252.19924888530102,1.0462,1.1978,220.27,1435622400000
2015-07-01,258.04,251.74324739786684,1.0250,1.1705,220.45,1435708800000
2015-07-02,254.75,251.2365843572473,1.0140,1.1546,220.63,1435795200000
2015-07-03,256.09,250.78154366405036,1.0212,1.1598,220.80,1435881600000
2015-07-04,260.51,250.44102326077743,1.0402,1.1789,220.99,1435968000000
2015-07-05,271.30,250.19604748491537,1.0844,1.2267,221.17,1436054400000
2015-07-06,269.14,249.97417892948576,1.0767,1.2158,221.36,1436140800000
2015-07-07,266.47,249.7153140814437,1.0671,1.2028,221.55,1436227200000
2015-07-08,270.58,249.41786600429583,1.0848,1.2203,221.73,1436313600000
2015-07-09,269.68,249.16130417787852,1.0824,1.2152,221.92,1436400000000
2015-07-10,285.56,248.9298851597605,1.1471,1.2856,222.12,1436486400000
2015-07-11,293.92,248.71905178600247,1.1817,1.322,222.33,1436572800000
2015-07-12,311.48,248.661299696581,1.2526,1.3996,222.55,1436659200000
2015-07-13,292.65,248.52956509400946,1.1775,1.3138,222.75,1436745600000
2015-07-14,287.74,248.3222181419346,1.1587,1.2906,222.95,1436832000000
2015-07-15,285.92,248.17199034970784,1.1521,1.2813,223.15,1436918400000
2015-07-16,278.53,247.97960169395097,1.1232,1.2471,223.35,1437004800000
2015-07-17,280.06,247.8145976597604,1.1301,1.2528,223.54,1437091200000
2015-07-18,277.35,247.64916081580952,1.1199,1.2396,223.74,1437177600000
2015-07-19,275.28,247.42225932691417,1.1126,1.2293,223.93,1437264000000
2015-07-20,279.11,247.24394893240802,1.1289,1.2453,224.13,1437350400000
2015-07-21,276.65,247.04749733684986,1.1198,1.2333,224.32,1437436800000
2015-07-22,277.76,247.00808263346,1.1245,1.2372,224.52,1437523200000
2015-07-23,276.81,247.07546790230867,1.1204,1.2319,224.71,1437609600000
2015-07-24,289.31,247.14697852621285,1.1706,1.2863,224.91,1437696000000
2015-07-25,289.51,247.15676912089435,1.1714,1.286,225.11,1437782400000
2015-07-26,293.31,247.1356655089715,1.1869,1.3018,225.32,1437868800000
2015-07-27,294.43,247.18608735876694,1.1911,1.3055,225.53,1437955200000
2015-07-28,295.41,247.20063241234672,1.1950,1.3087,225.73,1438041600000
2015-07-29,289.86,247.26875893338703,1.1722,1.2829,225.94,1438128000000
2015-07-30,288.24,247.36616265927833,1.1652,1.2746,226.14,1438214400000
2015-07-31,284.60,247.4460631209966,1.1501,1.2574,226.34,1438300800000
2015-08-01,281.67,247.73386676360326,1.1370,1.2434,226.54,1438387200000
2015-08-02,282.42,248.2677935929428,1.1376,1.2456,226.74,1438473600000
2015-08-03,282.19,248.6170137975015,1.1350,1.2435,226.93,1438560000000
2015-08-04,285.29,249.00547086062252,1.1457,1.256,227.13,1438646400000
2015-08-05,282.34,249.41804111193753,1.1320,1.242,227.33,1438732800000
2015-08-06,279.00,249.75735726331098,1.1171,1.2262,227.53,1438819200000
2015-08-07,279.49,250.07032736412918,1.1176,1.2273,227.73,1438905600000
2015-08-08,261.45,250.3179794725453,1.0445,1.1472,227.91,1438992000000
2015-08-09,266.34,250.5101685228083,1.0632,1.1677,228.10,1439078400000
2015-08-10,264.93,250.66657573496494,1.0569,1.1605,228.28,1439164800000
2015-08-11,271.42,250.85802015343367,1.0820,1.188,228.47,1439251200000
2015-08-12,268.14,250.95332887640268,1.0685,1.1727,228.66,1439337600000
2015-08-13,264.69,251.00419731006718,1.0545,1.1566,228.85,1439424000000
2015-08-14,266.36,250.96621579341024,1.0613,1.1629,229.04,1439510400000
2015-08-15,261.94,250.952130954135,1.0438,1.1427,229.22,1439596800000
2015-08-16,258.93,251.06810583886323,1.0313,1.1287,229.40,1439683200000
2015-08-17,258.01,251.18836596305962,1.0272,1.1238,229.59,1439769600000
2015-08-18,217.89,251.13331442890728,0.8676,0.9484,229.74,1439856000000
2015-08-19,227.22,251.18274490815918,0.9046,0.9883,229.90,1439942400000
2015-08-20,235.52,251.2248078172767,0.9375,1.0237,230.07,1440028800000
2015-08-21,232.80,251.18834880682664,0.9268,1.0112,230.23,1440115200000
2015-08-22,230.64,251.20266619431936,0.9181,1.0011,230.39,1440201600000
2015-08-23,228.67,251.21212589332583,0.9103,0.9918,230.55,1440288000000
2015-08-24,211.96,251.18684972587988,0.8438,0.9187,230.70,1440374400000
2015-08-25,222.66,251.186500076552,0.8864,0.9645,230.86,1440460800000
2015-08-26,226.12,251.17384794037432,0.9002,0.9788,231.02,1440547200000
2015-08-27,224.94,251.17836738222118,0.8955,0.973,231.18,1440633600000
2015-08-28,232.17,251.23537895440123,0.9241,1.0036,231.34,1440720000000
2015-08-29,229.83,251.28006918379933,0.9146,0.9928,231.50,1440806400000
2015-08-30,229.02,251.32768774750468,0.9112,0.9886,231.67,1440892800000
2015-08-31,230.69,251.36821893832877,0.9177,0.9951,231.83,1440979200000
2015-09-01,227.96,251.3252199713504,0.9070,0.9826,231.99,1441065600000
2015-09-02,229.50,251.18459239593838,0.9137,0.9886,232.15,1441152000000
2015-09-03,227.11,251.14789898857424,0.9043,0.9776,232.31,1441238400000
2015-09-04,231.18,251.12835617150816,0.9206,0.9944,232.47,1441324800000
2015-09-05,235.90,251.0883422308302,0.9395,1.014,232.64,1441411200000
2015-09-06,240.81,251.11239343042104,0.9590,1.0343,232.81,1441497600000
2015-09-07,240.63,251.10620023930474,0.9583,1.0329,232.98,1441584000000
2015-09-08,244.17,251.09942112621303,0.9724,1.0473,233.15,1441670400000
2015-09-09,238.72,251.06505342895994,0.9508,1.0232,233.32,1441756800000
2015-09-10,238.75,251.07535247337844,0.9509,1.0225,233.49,1441843200000
2015-09-11,240.85,251.08424742483376,0.9592,1.0308,233.66,1441929600000
2015-09-12,236.35,251.0666602750792,0.9414,1.0108,233.82,1442016000000
2015-09-13,230.55,251.02822390643516,0.9184,0.9853,233.99,1442102400000
2015-09-14,230.95,250.99774586435447,0.9201,0.9863,234.15,1442188800000
2015-09-15,230.40,250.874154942379,0.9184,0.9833,234.31,1442275200000
2015-09-16,229.04,250.74462912852752,0.9135,0.9768,234.48,1442361600000
2015-09-17,233.20,250.60738596371158,0.9305,0.9939,234.64,1442448000000
2015-09-18,233.18,250.39164854991847,0.9312,0.9931,234.81,1442534400000
2015-09-19,232.24,250.13932688568696,0.9284,0.9884,234.97,1442620800000
2015-09-20,231.36,249.92890082198156,0.9257,0.984,235.13,1442707200000
2015-09-21,226.77,249.68142401602015,0.9083,0.9638,235.29,1442793600000
2015-09-22,230.63,249.4679649657571,0.9245,0.9795,235.46,1442880000000
2015-09-23,230.13,249.23661036756894,0.9233,0.9767,235.62,1442966400000
2015-09-24,234.32,249.03151954056713,0.9409,0.9938,235.78,1443052800000
2015-09-25,235.54,248.7585603544187,0.9469,0.9982,235.95,1443139200000
2015-09-26,234.59,248.4699175110523,0.9441,0.9935,236.12,1443225600000
2015-09-27,233.24,248.1526674131563,0.9399,0.9871,236.28,1443312000000
2015-09-28,240.02,247.87375201572783,0.9683,1.0151,236.45,1443398400000
2015-09-29,237.34,247.63087805313285,0.9584,1.003,236.62,1443484800000
2015-09-30,236.74,247.396535762075,0.9569,0.9998,236.79,1443571200000
2015-10-01,238.23,247.15133412122174,0.9639,1.0054,236.95,1443657600000
2015-10-02,237.94,246.88405856745206,0.9638,1.0034,237.12,1443744000000
2015-10-03,239.74,246.65649607329655,0.9719,1.0103,237.29,1443830400000
2015-10-04,239.52,246.56764989708378,0.9714,1.0087,237.46,1443916800000
2015-10-05,240.96,246.4619912263328,0.9777,1.014,237.63,1444003200000
2015-10-06,246.94,246.3818612570166,1.0023,1.0384,237.80,1444089600000
2015-10-07,243.73,246.29461220383135,0.9896,1.0242,237.98,1444176000000
2015-10-08,243.03,246.1652632894538,0.9873,1.0205,238.15,1444262400000
2015-10-09,244.45,246.05361776198453,0.9935,1.0257,238.32,1444348800000
2015-10-10,245.96,246.04922196858885,0.9996,1.0313,238.49,1444435200000
2015-10-11,248.53,246.05826711177997,1.0100,1.0413,238.67,1444521600000
2015-10-12,246.09,246.04107033065785,1.0002,1.0304,238.84,1444608000000
2015-10-13,250.47,246.05653234263912,1.0179,1.0479,239.02,1444694400000
2015-10-14,253.14,246.0560859005,1.0288,1.0583,239.20,1444780800000
2015-10-15,254.69,246.1147129042113,1.0349,1.064,239.38,1444867200000
2015-10-16,262.74,246.18671504769463,1.0672,1.0967,239.56,1444953600000
2015-10-17,271.93,246.32280731391324,1.1040,1.1342,239.75,1445040000000
2015-10-18,263.48,246.40428660380218,1.0693,1.0981,239.94,1445126400000
2015-10-19,264.36,246.45794989281447,1.0726,1.1009,240.13,1445212800000
2015-10-20,270.83,246.53794513390153,1.0985,1.127,240.32,1445299200000
2015-10-21,268.04,246.60841697931355,1.0869,1.1145,240.51,1445385600000
2015-10-22,275.41,246.67993108071624,1.1165,1.1442,240.70,1445472000000
2015-10-23,278.61,246.79115803630947,1.1289,1.1566,240.90,1445558400000
2015-10-24,283.61,246.93505426073963,1.1485,1.1763,241.10,1445644800000
2015-10-25,286.05,247.13617667599388,1.1575,1.1855,241.30,1445731200000
2015-10-26,286.70,247.35039040919085,1.1591,1.1872,241.50,1445817600000
2015-10-27,295.56,247.64884547494185,1.1935,1.2228,241.71,1445904000000
2015-10-28,304.44,247.9840106210552,1.2277,1.2584,241.92,1445990400000
2015-10-29,314.88,248.3727027207046,1.2678,1.3004,242.14,1446076800000
2015-10-30,328.49,248.88763614706346,1.3198,1.3553,242.38,1446163200000
2015-10-31,314.12,249.35944750445674,1.2597,1.2948,242.60,1446249600000
2015-11-01,329.85,249.89214910293722,1.3200,1.3584,242.83,1446336000000
2015-11-02,364.62,250.57276316635043,1.4551,1.5,243.09,1446422400000
2015-11-03,400.92,251.46345339136505,1.5944,1.6474,243.37,1446508800000
2015-11-04,405.48,252.37387157809798,1.6067,1.6642,243.65,1446595200000
2015-11-05,384.34,253.17915701643815,1.5181,1.5757,243.92,1446681600000
2015-11-06,372.98,253.91955958803365,1.4689,1.5274,244.18,1446768000000
2015-11-07,386.50,254.67738555968768,1.5176,1.5811,244.46,1446854400000
2015-11-08,372.40,255.3702741146263,1.4583,1.5218,244.72,1446940800000
2015-11-09,380.50,256.0930858679869,1.4858,1.5531,244.98,1447027200000
2015-11-10,337.83,256.6249454179577,1.3164,1.3777,245.22,1447113600000
2015-11-11,308.92,257.037326382306,1.2019,1.2587,245.44,1447200000000
2015-11-12,337.52,257.62242429142356,1.3101,1.3739,245.67,1447286400000
2015-11-13,337.28,258.1721891306988,1.3064,1.3716,245.91,1447372800000
2015-11-14,333.05,258.7096778741237,1.2873,1.3531,246.14,1447459200000
2015-11-15,319.93,259.1809715401085,1.2344,1.2986,246.37,1447545600000
2015-11-16,331.13,259.6549952849945,1.2753,1.3428,246.60,1447632000000
2015-11-17,335.85,260.1705113019437,1.2909,1.3606,246.83,1447718400000
2015-11-18,335.74,260.67153344104366,1.2880,1.3589,247.07,1447804800000
2015-11-19,326.23,261.1003729238022,1.2495,1.3192,247.30,1447891200000
2015-11-20,321.94,261.5151919945211,1.2311,1.3006,247.52,1447977600000
2015-11-21,325.91,261.96460123327034,1.2441,1.3155,247.75,1448064000000
2015-11-22,323.72,262.43577996727674,1.2335,1.3054,247.98,1448150400000
2015-11-23,323.01,262.8651893123965,1.2288,1.3014,248.20,1448236800000
2015-11-24,319.96,263.2430787309179,1.2155,1.2879,248.43,1448323200000
2015-11-25,328.96,263.67435126744624,1.2476,1.3229,248.66,1448409600000
2015-11-26,356.26,264.2519703104036,1.3482,1.4313,248.91,1448496000000
2015-11-27,359.27,264.8370652461137,1.3566,1.4419,249.16,1448582400000
2015-11-28,356.57,265.4088563989483,1.3435,1.4296,249.41,1448668800000
2015-11-29,371.71,266.084643131853,1.3970,1.4888,249.67,1448755200000
